block,model,noise,optimizer,filter,n_seeds,conv100_frac,t_drop100_med,t_eps_med,eps_hit_frac,slope_mean,slope_lo,slope_hi,floor_p50_med,floor_p10_med,floor_p90_med,auc_mean,auc_lo,auc_hi,holdout_mean,holdout_lo,holdout_hi,wall_med,floor_ratio_vs_F0,speedup_vs_F0
A,ar,N2,sgd,F1,8,1.0,90.0,3000.0,0.0,0.8783284846085169,0.13947699236721148,1.7257234146594316,0.022605107152856213,0.00811046726291055,0.041971299021360854,-1.6531441689688866,-1.692699056063349,-1.6175142885338052,1.0091631831192729,0.9911362911675397,1.0295679945750467,0.1143953960017825,1.0192306145472525,1.0
A,ar,N2,sgd,F2,8,1.0,91.5,3000.0,0.0,0.7764408631691673,0.022366624025353016,1.5795686632407389,0.020328354242186566,0.005610746227388086,0.03201452842291888,-1.7285470775675258,-1.7755338620839984,-1.6850671868554068,1.0077705493962958,0.9896013842874534,1.0277455239694202,0.12965670799894724,1.1333833020037887,1.0
A,ar,N2,sgd,F3,8,1.0,101.5,3000.0,0.0,0.9372314073975998,-0.22389011780650092,2.0656489949825065,0.01920584899295144,0.006561250820391605,0.028361210521593502,-1.767368268404367,-1.8196330046441342,-1.71770833160129,1.0070647334592424,0.9888423407035873,1.0274222802554778,0.12382439599969075,1.1996250342157622,1.0
A,ar,N2,sgd,F4,8,1.0,95.0,3000.0,0.0,0.8549326020350962,0.04487378210636884,1.730767389070849,0.022064867339063814,0.008769120551447478,0.04345273849609964,-1.6423718212575533,-1.6821908740320037,-1.6062768073699334,1.0092906167498894,0.9913171234199398,1.0295372357647437,0.2513076875002298,1.0441856232927473,1.0
A,ar,N3,clipped_sgd,F0,8,1.0,82.5,3000.0,0.0,-0.37078566948832636,-0.8282805986584858,0.01921206306255893,0.011573317490323405,0.0034876045637740006,0.028272051087097128,-1.9252733917697642,-1.9436398264202703,-1.9077090856106296,1.0018997936519345,0.9814117645258769,1.0243438325563325,0.10287670849720598,1.0,1.0
A,ar,N3,clipped_sgd,F1,8,1.0,164.0,3000.0,0.0,-1.5363188493793607,-4.094471098745497,1.3331464625636458,0.030614710673380213,0.008298726274221919,0.22698701587653292,-1.3388377434423484,-1.402279584493292,-1.2777417582965092,1.022305014800958,1.0051479231834088,1.0411430561504824,0.09995054149840144,0.3780312547714689,1.0
A,ar,N3,clipped_sgd,F2,8,1.0,126.5,3000.0,0.0,-1.1979721101105685,-4.600401070813152,2.32061728054975,0.02607018787353661,0.007027531820702337,0.1833054340933935,-1.3329133334879235,-1.422906971041546,-1.2507540554404217,1.0513426979443428,1.0049736947416417,1.1193126538799356,0.10472912499608356,0.4439291940075076,1.0
A,ar,N3,clipped_sgd,F3,8,1.0,110.0,3000.0,0.125,-0.1552017318954198,-1.9966769144902596,1.6941463721591221,0.010972700197653042,0.003533589284759218,0.028530635103816007,-1.885075965890609,-1.9271747703729205,-1.8413824001981947,1.0045877453720586,0.9831737074484099,1.0284976053500672,0.10128387450095033,1.054737419400088,1.0
A,ar,N3,clipped_sgd,F4,8,1.0,74.5,1873.0,1.0,0.05832960611889898,-0.42678004565496086,0.5782652291609377,0.0021484092408972566,0.0007535264064413929,0.005479950031187765,-2.6223389582238754,-2.645542726328772,-2.599723568413059,0.9996920023897754,0.9789966926769624,1.0222930902357152,0.23672608350170776,5.386924087838103,1.601708489054992
A,ar,N3,normalized_sgd,F0,8,1.0,51.5,3000.0,0.0,-0.21943401731516923,-0.7096833746939953,0.29776903067522575,0.009887083420432164,0.0033122183499703518,0.024236338639471184,-1.985937795086762,-2.0010688212876846,-1.9707935083490846,1.0015720294457233,0.9811645415808347,1.0238083938481928,0.12029795849957736,1.0,1.0
A,ar,N3,normalized_sgd,F1,8,1.0,43.5,3000.0,0.0,-1.1114880281748176,-2.390819164633116,0.3111186589677982,0.04286936559624367,0.012195131481972578,0.2444900089923626,-1.2316429306066818,-1.2661166171352485,-1.1943141234792767,1.0118051473543195,0.9917461291083501,1.0322439017250784,0.11799597950084717,0.2306328372934564,1.0
A,ar,N3,normalized_sgd,F2,8,1.0,59.5,3000.0,0.0,-1.1541313023680595,-4.061924361305856,1.9591795611926899,0.028298485116377822,0.007794503886103574,0.16513082488498176,-1.3406038208394908,-1.4039315727563537,-1.2803301451630138,1.0267847839813675,1.0124857706287023,1.044204702054059,0.12779750000481727,0.3493856077373551,1.0
A,ar,N3,normalized_sgd,F3,8,1.0,47.5,3000.0,0.0,-0.26108476608592057,-1.8177574744004248,1.4445211426595774,0.021111014104017483,0.0059797976843897396,0.06015127863608992,-1.6173478094899634,-1.6485108850960994,-1.5877728136821825,1.0117147971300546,0.9903408786053169,1.0327722923198697,0.11725029150329647,0.46833768248729585,1.0
A,ar,N3,normalized_sgd,F4,8,1.0,32.5,3000.0,0.0,-0.10618545848845447,-0.4239516762759377,0.22022656659151166,0.009319707277192975,0.0032938260476555715,0.022302454047923376,-2.025123698785735,-2.0330130946618663,-2.0142748046038204,1.0018347765692797,0.9824079430292848,1.022775639047729,0.24379789600061486,1.0608791806828164,1.0
A,ar,N3,sgd,F0,8,1.0,108.5,3000.0,0.0,-1.2433102614758278,-4.563203837026791,1.9928947516629123,0.042057655945269945,0.009040867795222791,0.37950822714163457,-1.1210658146714951,-1.1892870696663562,-1.0570408469528174,1.0603412213561858,1.0167708176707047,1.110209322371899,0.12230235449897009,1.0,1.0
A,ar,N3,sgd,F1,8,1.0,161.5,3000.0,0.0,-1.305757404027423,-4.836501937155959,2.150830788645801,0.041235097423277814,0.008803578658496812,0.3386408077752218,-1.151545197580862,-1.2295120724898507,-1.0794723573109006,1.0661793261781454,1.0265688571986504,1.123601810558069,0.11545783299879986,1.019948019366817,1.0
A,ar,N3,sgd,F2,8,1.0,127.0,3000.0,0.0,-1.154773843862536,-4.96571070603841,2.4823321257059745,0.02867520861148037,0.0070300483268868124,0.1855649672015905,-1.279026929344436,-1.378085742015021,-1.1874996630416013,1.0732414774557484,1.0050046278505818,1.1848402436574237,0.11240560450096382,1.4666904961392955,1.0
A,ar,N3,sgd,F3,8,1.0,128.5,3000.0,0.0,-0.8968971661541932,-5.086699510936324,3.2069296879547626,0.023715204040294216,0.005879954913792998,0.17869500046730752,-1.343702816473976,-1.4470093469715801,-1.2486383487044486,1.0511127456841218,1.0073989525376095,1.1051417486959558,0.1250114790018415,1.7734469361431717,1.0
A,ar,N3,sgd,F4,8,1.0,74.5,1873.0,1.0,0.058329606118917424,-0.42678004565494126,0.5782652291609423,0.0021484092408972566,0.0007535264064413929,0.005479950031187765,-2.6223948787048688,-2.6456067912329746,-2.599799526746817,0.9996920023897754,0.9789966926769624,1.0222930902357152,0.22773947899986524,19.57618462286314,1.601708489054992
A,ar,N4,clipped_sgd,F0,8,0.0,3000.0,3000.0,0.0,1.327645717729447,-3.333926017236319,6.6174459502693885,8.132989414140916,4.135514061939958,31.648288779194026,0.920425572094592,0.7197464318368516,1.1463853120779075,26.81457417045313,5.56843906284609,64.45894600767387,0.13883235400135163,1.0,1.0
A,ar,N4,clipped_sgd,F1,8,0.0,3000.0,3000.0,0.0,1.315054205139198,-3.3227223748324954,6.493647998349232,9.191674491591066,4.290824558616679,31.765866028996427,0.9480950140421907,0.7570796761571965,1.1654168940418732,27.223345470012177,5.654001872692022,65.55253114027647,0.13282908300243434,0.8848213044947708,1.0
A,ar,N4,clipped_sgd,F2,8,0.0,3000.0,3000.0,0.0,1.2167358583607424,-3.5222779074178976,6.496288151547353,9.227732261179783,4.745597801682974,34.74856722446964,0.9696523752139417,0.7733822903818636,1.1895267704676598,28.539057091917062,6.279205273417935,67.64932070618818,0.1313574375017197,0.8813638263385307,1.0
A,ar,N4,clipped_sgd,F3,8,0.0,3000.0,3000.0,0.0,1.307581153806641,-3.3768411724291676,6.623396000803484,7.9147161877407175,4.1846680462596355,31.145927985805045,0.9179240922111125,0.7155082063628615,1.143036908634297,27.060033961914574,5.6102291901311645,65.03467321150826,0.1360532084981969,1.0275781495157446,1.0
A,ar,N4,clipped_sgd,F4,8,0.0,3000.0,3000.0,0.0,1.3308823499399332,-3.39841602644474,6.668973822695472,7.8808790623604965,4.196136764314062,32.025223984136574,0.9179033374291066,0.7170878229786443,1.1440559150091196,26.98390257255176,5.460587859798493,65.02427589260958,0.24020270849723602,1.0319901307691057,1.0
A,ar,N4,normalized_sgd,F0,8,0.0,3000.0,3000.0,0.0,1.1492363493748237,-3.44067254295483,6.387763335069264,7.325741148825433,3.889129170408082,28.253291322180587,0.8692720608075633,0.6711321188054077,1.0957120985434243,17.152140276321262,4.034888337733033,40.17245103418323,0.11180483300267952,1.0,1.0
A,ar,N4,normalized_sgd,F1,8,0.0,3000.0,3000.0,0.0,1.1353821962383048,-3.4297944088248387,6.28676267686035,8.042257036728916,3.9977675039998997,27.715324816003374,0.8932720904677229,0.706292401398365,1.1071118441016332,17.31908930323612,4.089835071438108,40.66335934590181,0.13500954150003963,0.9109061194349842,1.0
A,ar,N4,normalized_sgd,F2,8,0.0,3000.0,3000.0,0.0,1.0842563695698981,-3.5246256641175444,6.288554493579962,8.442807292546128,4.363542231673782,27.549615556937518,0.9197403261505381,0.7315342488732626,1.1339150908745135,17.813921973274123,4.41613732230734,41.43636076160877,0.1395167289992969,0.8676902000704297,1.0
A,ar,N4,normalized_sgd,F3,8,0.0,3000.0,3000.0,0.0,1.1271168370694613,-3.453249015676296,6.357497643792716,7.267482843709822,3.9308281061493036,27.436087661004045,0.8658591098235136,0.6675781496920139,1.0898482707644972,17.33131275049634,4.059988856100748,40.757856349219864,0.12695089550106786,1.0080162975776454,1.0
A,ar,N4,normalized_sgd,F4,8,0.0,3000.0,3000.0,0.0,1.1859828871109768,-3.421900933219413,6.451928205241092,7.270559752502416,3.948147347662933,27.836660401831168,0.8689679271638292,0.6721837149063722,1.0939146719500685,17.191388078803502,3.9853887686489617,40.26167878218926,0.2627788750032778,1.0075897039844868,1.0
A,ar,N4,sgd,F0,8,0.0,3000.0,3000.0,0.0,3.087023148249919,-1.3128980594324273,8.249900250908444,18.41483661289046,5.197759672311543,104.04450578328787,1.1099869477011564,0.8807985982050431,1.3525845385131252,5718.076622713989,16.326673078007467,17065.232740383923,0.13053816700266907,1.0,1.0
A,ar,N4,sgd,F1,8,0.0,3000.0,3000.0,0.0,3.040235079993067,-1.316924781415905,8.125143116167418,18.492434487362445,5.08481283221725,105.0902340812901,1.1071275503943616,0.8783162178046439,1.3510847654821216,6186.601411053979,17.025017187834997,18469.074115488474,0.1283052709986805,0.9958038042787166,1.0
A,ar,N4,sgd,F2,8,0.0,3000.0,3000.0,0.0,2.839536275690007,-1.521264885333837,7.979976220891982,17.452805719199553,4.7611714772703175,102.39741827967183,1.0920212422011297,0.8588603920440038,1.3400600873994266,6458.387439808289,20.392563802685636,19276.266680672266,0.13576806250057416,1.0551218474077548,1.0
A,ar,N4,sgd,F3,8,0.0,3000.0,3000.0,0.0,3.042411917845947,-1.4068078483113169,8.239480818646117,17.76359614790407,4.957807007261379,102.48568706016984,1.0964400999688115,0.8647592174049178,1.3433713901017257,5718.448493575881,16.33744759169374,17066.379531106955,0.1162138750005397,1.0366615216628436,1.0
A,ar,N4,sgd,F4,8,0.0,3000.0,3000.0,0.0,2.929836427844939,-1.4123882596157742,8.02612887881863,17.99163483772741,4.7858599543598155,78.24409193006272,1.060252866389349,0.8251562664181925,1.3101789807332498,4894.4421377705,15.810200705104078,14595.131880188472,0.2172005620013806,1.0235221412050683,1.0
A,logistic,N1,clipped_sgd,F0,8,1.0,1042.5,1678.0,1.0,-1.0470706067787088,-1.4284690643470606,-0.6738993129091226,0.00026954894188925457,0.00021201726587334683,0.00033621641257585013,-2.977169575037502,-2.991094382722326,-2.96274820247674,0.8743333333333334,0.8689166666666667,0.88025,0.5043568540022534,1.0,1.0
A,logistic,N1,clipped_sgd,F1,8,1.0,1051.0,1685.0,1.0,-1.038619219104313,-1.4245372261367153,-0.6662641909137434,0.00026765478873218594,0.00020970022079697836,0.00033506812747132917,-2.9784849081708185,-2.992130674236827,-2.9638942556747576,0.8743333333333334,0.8689166666666667,0.88025,0.5087689795000188,1.0070768513653006,0.9958456973293769
A,logistic,N1,clipped_sgd,F2,8,1.0,1024.0,1663.0,1.0,-1.050081932781973,-1.4473553174526672,-0.6832942395136326,0.00026115106282067883,0.00020803383621184227,0.00032298992037589256,-2.98515166900661,-2.9994838758551663,-2.969990419064265,0.8745,0.8694166666666667,0.87991875,0.5135122499996214,1.0321571697923444,1.0090198436560434
A,logistic,N1,clipped_sgd,F3,8,1.0,1001.5,1691.5,1.0,-0.7265271303800465,-1.2294020524271785,-0.214558339250064,0.00026600447362216777,0.00021371170771582106,0.0003188679664691426,-2.9898591628988704,-3.0051607124573736,-2.9742536838425773,0.8743333333333334,0.8699166666666667,0.8790833333333333,0.5065021459995478,1.013324844574311,0.9920189181200119
A,logistic,N1,clipped_sgd,F4,8,1.0,1064.5,1749.0,1.0,-1.2322020638538054,-1.528916765443339,-0.911410807320655,0.0002928521908897041,0.0002365080542877952,0.0003835698974344047,-2.9471126994074837,-2.965027771517702,-2.9285668432439564,0.87375,0.8684145833333333,0.8795,0.8407595624994428,0.920426584722987,0.9594053744997141
A,logistic,N1,normalized_sgd,F0,8,1.0,432.0,754.5,1.0,0.2519173236637441,-0.6123512824541452,0.9934486587512135,0.00040091566900065853,0.00026577096299621665,0.0006381991208788921,-3.1526706106608815,-3.1705729390362953,-3.134430517518787,0.8741666666666668,0.8689166666666667,0.8796708333333334,0.5400995835007052,1.0,1.0
A,logistic,N1,normalized_sgd,F1,8,1.0,297.0,676.5,1.0,0.1811088906146949,-0.6624699347522602,0.9081749944674983,0.0006813107714603769,0.0004134157703831519,0.001092627857200781,-3.0518801331361645,-3.0704573022232693,-3.031991296268852,0.87425,0.86908125,0.8798333333333334,0.5031189169967547,0.5884475716438525,1.1152993348115299
A,logistic,N1,normalized_sgd,F2,8,1.0,272.0,512.0,1.0,0.3521941483534413,-0.6186818890737878,1.2231728147015704,0.000601865308470866,0.00037455236742545877,0.0009928986908777472,-3.0969516997795656,-3.114551183964495,-3.077841052794776,0.8740000000000001,0.8694979166666666,0.8789187500000001,0.514619291996496,0.6661219102646874,1.4736328125
A,logistic,N1,normalized_sgd,F3,8,1.0,255.0,485.5,1.0,1.3246870935882324,0.09119004480356153,2.6612389216133736,0.0005312244307150403,0.0003335962459980132,0.0008780906439365207,-3.1718718383423115,-3.1902431026778393,-3.152610336394442,0.8726666666666667,0.8679166666666667,0.8776666666666666,0.5003889375002473,0.7547011127877098,1.5540679711637486
A,logistic,N1,normalized_sgd,F4,8,1.0,324.0,751.0,1.0,0.14379780976645934,-0.5501897470655557,0.832575951090376,0.0007237361962792337,0.00048808150546489294,0.0012977024605404068,-2.997045124057678,-3.0129391009271247,-2.9781582529013044,0.8734999999999999,0.8685,0.8784166666666666,0.9475850840026396,0.5539527676821849,1.0046604527296938
A,logistic,N1,sgd,F0,8,1.0,1042.5,1678.0,1.0,-1.0470706067787088,-1.4284690643470606,-0.6738993129091226,0.00026954894188925457,0.00021201726587334683,0.00033621641257585013,-2.977169575037502,-2.991094382722326,-2.96274820247674,0.8743333333333334,0.8689166666666667,0.88025,0.5004332289972808,1.0,1.0
A,logistic,N1,sgd,F1,8,1.0,1051.0,1685.0,1.0,-1.038619219104313,-1.4245372261367153,-0.6662641909137434,0.00026765478873218594,0.00020970022079697836,0.00033506812747132917,-2.9784849081708185,-2.992130674236827,-2.9638942556747576,0.8743333333333334,0.8689166666666667,0.88025,0.5080401459999848,1.0070768513653006,0.9958456973293769
A,logistic,N1,sgd,F2,8,1.0,1024.0,1663.0,1.0,-1.050081932781973,-1.4473553174526672,-0.6832942395136326,0.00026115106282067883,0.00020803383621184227,0.00032298992037589256,-2.98515166900661,-2.9994838758551663,-2.969990419064265,0.8745,0.8694166666666667,0.87991875,0.5083570620008686,1.0321571697923444,1.0090198436560434
A,logistic,N1,sgd,F3,8,1.0,1001.5,1691.5,1.0,-0.7265271303800465,-1.2294020524271785,-0.214558339250064,0.00026600447362216777,0.00021371170771582106,0.0003188679664691426,-2.9898591628988704,-3.0051607124573736,-2.9742536838425773,0.8743333333333334,0.8699166666666667,0.8790833333333333,0.5041877084986481,1.013324844574311,0.9920189181200119
A,logistic,N1,sgd,F4,8,1.0,1064.5,1749.0,1.0,-1.2322020638538054,-1.528916765443339,-0.911410807320655,0.0002928521908897041,0.0002365080542877952,0.0003835698974344047,-2.9471126994074837,-2.965027771517702,-2.9285668432439564,0.87375,0.8684145833333333,0.8795,0.8371910210007627,0.920426584722987,0.9594053744997141
A,logistic,N2,clipped_sgd,F0,8,0.0,3000.0,3000.0,0.0,0.4126369655140307,-0.6364341252229719,1.4958959778024334,0.0161254681275506,0.013201693841835546,0.021725354045478158,-1.6778893397861698,-1.7306080116733482,-1.628171343510751,0.8255833333333333,0.8139145833333333,0.8350020833333334,0.5370091250006226,1.0,1.0
A,logistic,N2,clipped_sgd,F1,8,0.0,3000.0,3000.0,0.0,0.40211781068066144,-0.6464213242433042,1.4863943827180546,0.015876109951877236,0.013197850110021794,0.02211954835844283,-1.6782768377465822,-1.730944999542801,-1.6286083280136594,0.8262499999999999,0.8148333333333333,0.8350854166666666,0.5400174789974699,1.015706503446323,1.0
A,logistic,N2,clipped_sgd,F2,8,0.0,3000.0,3000.0,0.0,0.3657625253220422,-0.68034397398436,1.4554686712298082,0.015376713871854089,0.013229444824153547,0.022807486254360628,-1.6826248881704562,-1.7354396733645945,-1.6333589360297454,0.82625,0.8154145833333334,0.83475,0.5491712914990785,1.0486940357957137,1.0
A,logistic,N2,clipped_sgd,F3,8,0.0,3000.0,3000.0,0.0,0.4078039772089832,-0.6553775298903743,1.5069490379583341,0.01582721792902739,0.013262779726423299,0.021860016282615184,-1.6843272935093303,-1.7370893716590605,-1.6346499373358077,0.825,0.8134979166666666,0.8342499999999999,0.5447368124987406,1.018844132927254,1.0
A,logistic,N2,clipped_sgd,F4,8,0.0,3000.0,3000.0,0.0,0.40419271761936204,-0.6295356102560609,1.4716397809126789,0.01593290417533035,0.013308032163141505,0.021898349896468557,-1.6772868751188466,-1.729987632639502,-1.6278287070795863,0.8261666666666667,0.8142479166666666,0.8358333333333332,0.8732869585001026,1.0120859292255335,1.0
A,logistic,N2,normalized_sgd,F0,8,0.0,3000.0,3000.0,0.0,0.49839064453755166,-0.5690696423393279,1.6037742343911994,0.020684881841556275,0.014519137674673933,0.028477742844858565,-1.6179649389347246,-1.6698927506265442,-1.5683280915845481,0.8209166666666666,0.8078333333333333,0.8298333333333334,0.5304036455017922,1.0,1.0
A,logistic,N2,normalized_sgd,F1,8,0.0,3000.0,3000.0,0.0,0.49719933234256825,-0.5496511002929727,1.5760573784666296,0.02237230193067581,0.015201256360906325,0.031509047927763316,-1.5914264002202327,-1.6419300270966433,-1.541799834369313,0.8166666666666667,0.8041625,0.8255,0.5557170204992872,0.9245754820246803,1.0
A,logistic,N2,normalized_sgd,F2,8,0.0,3000.0,3000.0,0.0,0.444568334074447,-0.6427199901382753,1.5638453781572796,0.02340254091438391,0.015801672225598404,0.033205971318930744,-1.584782977561447,-1.6350487392934412,-1.5363101742918088,0.8145833333333334,0.8034166666666667,0.8228333333333333,0.5451235834989347,0.8838733331235294,1.0
A,logistic,N2,normalized_sgd,F3,8,0.0,3000.0,3000.0,0.0,0.47542866675847983,-0.568124349124474,1.5343570937461135,0.024396312988198735,0.016303592689458715,0.03210410832311926,-1.5892367262148306,-1.6384368803061133,-1.541183901283059,0.8140833333333334,0.8034979166666666,0.8223333333333334,0.539097541000956,0.8478691780828604,1.0
A,logistic,N2,normalized_sgd,F4,8,0.0,3000.0,3000.0,0.0,0.48035889815993743,-0.5697632665930751,1.5500830770999667,0.021812069892201157,0.015258081728550213,0.030547946274690683,-1.59690188104067,-1.6482234261236675,-1.5477230761976501,0.8173333333333332,0.8044166666666667,0.8264166666666666,0.8893262710007548,0.9483227379970983,1.0
A,logistic,N2,sgd,F0,8,0.0,3000.0,3000.0,0.0,0.4126369655140307,-0.6364341252229719,1.4958959778024334,0.0161254681275506,0.013201693841835546,0.021725354045478158,-1.6778893397861698,-1.7306080116733482,-1.628171343510751,0.8255833333333333,0.8139145833333333,0.8350020833333334,0.6092519169978914,1.0,1.0
A,logistic,N2,sgd,F1,8,0.0,3000.0,3000.0,0.0,0.40211781068066144,-0.6464213242433042,1.4863943827180546,0.015876109951877236,0.013197850110021794,0.02211954835844283,-1.6782768377465822,-1.730944999542801,-1.6286083280136594,0.8262499999999999,0.8148333333333333,0.8350854166666666,0.5507891665038187,1.015706503446323,1.0
A,logistic,N2,sgd,F2,8,0.0,3000.0,3000.0,0.0,0.3657625253220422,-0.68034397398436,1.4554686712298082,0.015376713871854089,0.013229444824153547,0.022807486254360628,-1.6826248881704562,-1.7354396733645945,-1.6333589360297454,0.82625,0.8154145833333334,0.83475,0.5673580210022919,1.0486940357957137,1.0
A,logistic,N2,sgd,F3,8,0.0,3000.0,3000.0,0.0,0.4078039772089832,-0.6553775298903743,1.5069490379583341,0.01582721792902739,0.013262779726423299,0.021860016282615184,-1.6843272935093303,-1.7370893716590605,-1.6346499373358077,0.825,0.8134979166666666,0.8342499999999999,0.5767773125007807,1.018844132927254,1.0
A,logistic,N2,sgd,F4,8,0.0,3000.0,3000.0,0.0,0.40419271761936204,-0.6295356102560609,1.4716397809126789,0.01593290417533035,0.013308032163141505,0.021898349896468557,-1.6772868751188466,-1.729987632639502,-1.6278287070795863,0.8261666666666667,0.8142479166666666,0.8358333333333332,0.8749867499973334,1.0120859292255335,1.0
A,logistic,N3,clipped_sgd,F0,8,0.875,1897.5,3000.0,0.0,0.14132751545608768,-0.7385945449651312,0.8265141054294514,0.0020384854384261396,0.001404447896409462,0.002556647070904484,-2.457644924257945,-2.4763410579806697,-2.435240597053424,0.8703333333333333,0.8661666666666668,0.8747499999999999,0.5168778959996416,1.0,1.0
A,logistic,N3,clipped_sgd,F1,8,0.0,3000.0,3000.0,0.0,0.2853344396799744,-0.9429729521265168,1.4185230071329837,0.013998535707696713,0.008908093914405942,0.020709815746211377,-1.7836933383848237,-1.8454542598459418,-1.7263390542030066,0.8370833333333334,0.8225791666666665,0.8500854166666666,0.5216599159975885,0.14562133361601057,1.0
A,logistic,N3,clipped_sgd,F2,8,0.0,3000.0,3000.0,0.0,0.9850093960138634,-0.9075923289759097,2.7036998787899393,0.03571468975802786,0.02406958099366429,0.05817806480655499,-1.4294065397793707,-1.5737211231556134,-1.2798946616692701,0.7924166666666668,0.7669979166666667,0.8166666666666667,0.5366272290011693,0.05707694655160581,1.0
A,logistic,N3,clipped_sgd,F3,8,0.375,3000.0,3000.0,0.0,-0.1186160967527124,-1.0846996350671527,0.7558428828912013,0.0034647928459527,0.0022134159749018162,0.004202048208848283,-2.2884128669085033,-2.310084621549517,-2.2612068851361524,0.8659166666666667,0.8595833333333334,0.8718333333333332,0.5283259584975895,0.5883426597371727,1.0
