ticker,filter,optimizer,horizon,seed,holdout_mse
GBPUSD=X,F4,adam,20,0,1.6131969592475378e-05
GBPUSD=X,F4,adam,20,1,1.6131969592475378e-05
GBPUSD=X,F7,adam,20,0,2.5228150269145586e-05
GBPUSD=X,F7,adam,20,1,2.5276772594518556e-05
GBPUSD=X,F8,adam,20,0,2.5228150269145586e-05
GBPUSD=X,F8,adam,20,1,2.5276772594518556e-05
GBPUSD=X,F9,adam,20,0,0.0010119341254359343
GBPUSD=X,F9,adam,20,1,0.001012682169246904
GBPUSD=X,F0,adam,1,0,1.8282436799041912e-05
GBPUSD=X,F0,adam,1,1,1.8282436799041915e-05
GBPUSD=X,F4,adam,1,0,2.4911051084751198e-05
GBPUSD=X,F4,adam,1,1,2.4911051084751198e-05
GBPUSD=X,F7,adam,1,0,3.010319620880289e-05
GBPUSD=X,F7,adam,1,1,3.01031962088029e-05
GBPUSD=X,F8,adam,1,0,3.010319620880289e-05
GBPUSD=X,F8,adam,1,1,3.01031962088029e-05
GBPUSD=X,F9,adam,1,0,0.001341376954202611
GBPUSD=X,F9,adam,1,1,0.001342252389908672
GBPUSD=X,F0,adam,5,0,1.7781618632781857e-05
GBPUSD=X,F0,adam,5,1,1.7781618632781857e-05
GBPUSD=X,F4,adam,5,0,1.781028589836544e-05
GBPUSD=X,F4,adam,5,1,1.781028589836544e-05
GBPUSD=X,F7,adam,5,0,2.022374093521379e-05
GBPUSD=X,F7,adam,5,1,2.022374093521379e-05
GBPUSD=X,F8,adam,5,0,2.022374093521379e-05
GBPUSD=X,F8,adam,5,1,2.022374093521379e-05
GBPUSD=X,F9,adam,5,0,0.0013372036396074917
GBPUSD=X,F9,adam,5,1,0.0013381908890705042
GBPUSD=X,F0,adam,10,0,1.779082186535513e-05
GBPUSD=X,F0,adam,10,1,1.779082186535513e-05
GBPUSD=X,F4,adam,10,0,1.7973518063660085e-05
GBPUSD=X,F4,adam,10,1,1.7973518063660085e-05
GBPUSD=X,F7,adam,10,0,1.8958932137240046e-05
GBPUSD=X,F7,adam,10,1,1.8958932137240046e-05
GBPUSD=X,F8,adam,10,0,1.8958932137240046e-05
GBPUSD=X,F8,adam,10,1,1.8958932137240046e-05
GBPUSD=X,F9,adam,10,0,0.0013857023927635504
GBPUSD=X,F9,adam,10,1,0.0013866145277415594
GBPUSD=X,F0,adam,20,0,1.6680931734373604e-05
GBPUSD=X,F0,adam,20,1,1.6680931734373608e-05
GBPUSD=X,F4,adam,20,0,1.6826816121040368e-05
GBPUSD=X,F4,adam,20,1,1.6826816121040368e-05
GBPUSD=X,F7,adam,20,0,1.7042668616246977e-05
GBPUSD=X,F7,adam,20,1,1.7042668616246977e-05
GBPUSD=X,F8,adam,20,0,1.7042668616246977e-05
GBPUSD=X,F8,adam,20,1,1.7042668616246977e-05
GBPUSD=X,F9,adam,20,0,0.0014136253429831548
GBPUSD=X,F9,adam,20,1,0.0014146591055738166
GBPUSD=X,F0,adam,1,0,1.1013891010585305e-05
GBPUSD=X,F0,adam,1,1,1.1013891010585306e-05
GBPUSD=X,F4,adam,1,0,1.3520285200890645e-05
GBPUSD=X,F4,adam,1,1,1.3520285200890645e-05
GBPUSD=X,F7,adam,1,0,2.000731842523207e-05
GBPUSD=X,F7,adam,1,1,2.000797871981262e-05
GBPUSD=X,F8,adam,1,0,2.000731842523207e-05
GBPUSD=X,F8,adam,1,1,2.000797871981262e-05
GBPUSD=X,F9,adam,1,0,0.0009087471201100697
GBPUSD=X,F9,adam,1,1,0.0009093745779362387
GBPUSD=X,F0,adam,5,0,1.0853381280376953e-05
GBPUSD=X,F0,adam,5,1,1.0853381280376953e-05
GBPUSD=X,F4,adam,5,0,1.0870510226497734e-05
GBPUSD=X,F4,adam,5,1,1.0870510226497734e-05
GBPUSD=X,F7,adam,5,0,3.0441277959900308e-05
GBPUSD=X,F7,adam,5,1,3.0441338791259385e-05
GBPUSD=X,F8,adam,5,0,3.0441277959900308e-05
GBPUSD=X,F8,adam,5,1,3.0441338791259385e-05
GBPUSD=X,F9,adam,5,0,0.0009525944444137873
GBPUSD=X,F9,adam,5,1,0.0009532536639460126
GBPUSD=X,F0,adam,10,0,1.0608995365573122e-05
GBPUSD=X,F0,adam,10,1,1.0608995365573122e-05
GBPUSD=X,F4,adam,10,0,1.0729059312869955e-05
GBPUSD=X,F4,adam,10,1,1.0729059312869955e-05
GBPUSD=X,F7,adam,10,0,1.8285973531537237e-05
GBPUSD=X,F7,adam,10,1,1.828597940586848e-05
GBPUSD=X,F8,adam,10,0,1.8285973531537237e-05
GBPUSD=X,F8,adam,10,1,1.828597940586848e-05
GBPUSD=X,F9,adam,10,0,0.0009409294693618068
GBPUSD=X,F9,adam,10,1,0.0009416553968513414
GBPUSD=X,F0,adam,20,0,1.0728414098139462e-05
GBPUSD=X,F0,adam,20,1,1.0728414098139462e-05
GBPUSD=X,F4,adam,20,0,1.0500853596139709e-05
GBPUSD=X,F4,adam,20,1,1.0500853596139709e-05
GBPUSD=X,F7,adam,20,0,1.5561601250366137e-05
GBPUSD=X,F7,adam,20,1,1.5561608877820557e-05
GBPUSD=X,F8,adam,20,0,1.5561601250366137e-05
GBPUSD=X,F8,adam,20,1,1.5561608877820557e-05
GBPUSD=X,F9,adam,20,0,0.000968498139265063
GBPUSD=X,F9,adam,20,1,0.0009691922608597739
JPM,F0,adam,1,0,0.00025988038606064893
JPM,F0,adam,1,1,0.000259880267679477
JPM,F4,adam,1,0,0.00039222718570550516
JPM,F4,adam,1,1,0.00039222718570550516
JPM,F7,adam,1,0,0.0004518124454972754
JPM,F7,adam,1,1,0.0004518124454972754
JPM,F8,adam,1,0,0.0004518124454972754
JPM,F8,adam,1,1,0.0004518124454972754
JPM,F9,adam,1,0,0.005709867596676304
JPM,F9,adam,1,1,0.005712433079463668
JPM,F0,adam,5,0,0.00027067513223231354
JPM,F0,adam,5,1,0.00027067513223231354
JPM,F4,adam,5,0,0.0002712666599774844
JPM,F4,adam,5,1,0.0002712666599774844
JPM,F7,adam,5,0,0.0002746319244772634
JPM,F7,adam,5,1,0.0002746319244772634
JPM,F8,adam,5,0,0.0002746319244772634
JPM,F8,adam,5,1,0.0002746319244772634
JPM,F9,adam,5,0,0.005459527138978375
JPM,F9,adam,5,1,0.005463357032438078
JPM,F0,adam,10,0,0.00028482424452666246
JPM,F0,adam,10,1,0.0002848242445266624
JPM,F4,adam,10,0,0.00028010924378440636
JPM,F4,adam,10,1,0.00028010924378440636
JPM,F7,adam,10,0,0.00028826893315803446
JPM,F7,adam,10,1,0.00028826893315803446
JPM,F8,adam,10,0,0.00028826893315803446
JPM,F8,adam,10,1,0.00028826893315803446
JPM,F9,adam,10,0,0.005603777559816249
JPM,F9,adam,10,1,0.005606690347185035
JPM,F0,adam,20,0,0.0002827640027614029
JPM,F0,adam,20,1,0.0002827640027614029
JPM,F4,adam,20,0,0.000262398609432172
JPM,F4,adam,20,1,0.000262398609432172
JPM,F7,adam,20,0,0.0002600444200631458
JPM,F7,adam,20,1,0.0002600444200631458
JPM,F8,adam,20,0,0.0002600444200631458
JPM,F8,adam,20,1,0.0002600444200631458
JPM,F9,adam,20,0,0.005517400672471955
JPM,F9,adam,20,1,0.005520597034345745
JPM,F0,adam,1,0,0.0001563033336075758
JPM,F0,adam,1,1,0.00015633613484819443
JPM,F4,adam,1,0,0.0002661623834524391
JPM,F4,adam,1,1,0.0002661623834524391
JPM,F7,adam,1,0,0.0003489598834620806
JPM,F7,adam,1,1,0.0003489598834620806
JPM,F8,adam,1,0,0.0003489598834620806
JPM,F8,adam,1,1,0.0003489598834620806
JPM,F9,adam,1,0,0.004708654939734347
JPM,F9,adam,1,1,0.004712772544713154
JPM,F0,adam,5,0,0.0001596125503083716
JPM,F0,adam,5,1,0.0001596125503083716
JPM,F4,adam,5,0,0.0001624889437679441
JPM,F4,adam,5,1,0.0001624889437679441
JPM,F7,adam,5,0,0.0001763629831630707
JPM,F7,adam,5,1,0.0001763629831630707
JPM,F8,adam,5,0,0.0001763629831630707
JPM,F8,adam,5,1,0.0001763629831630707
JPM,F9,adam,5,0,0.004551446938893733
JPM,F9,adam,5,1,0.004555179760762627
JPM,F0,adam,10,0,0.00015941476417451664
JPM,F0,adam,10,1,0.00015941476417451664
JPM,F4,adam,10,0,0.00016225962603089517
JPM,F4,adam,10,1,0.00016225962603089517
JPM,F7,adam,10,0,0.00016169887567921677
JPM,F7,adam,10,1,0.00016169887567921677
JPM,F8,adam,10,0,0.00016169887567921677
JPM,F8,adam,10,1,0.00016169887567921677
JPM,F9,adam,10,0,0.004556738498741195
JPM,F9,adam,10,1,0.00455997006680344
JPM,F0,adam,20,0,0.00017056194514824519
JPM,F0,adam,20,1,0.00017056194514824519
JPM,F4,adam,20,0,0.00017354319411280153
JPM,F4,adam,20,1,0.00017354319411280153
JPM,F7,adam,20,0,0.00017193890820840397
JPM,F7,adam,20,1,0.00017193890820840397
JPM,F8,adam,20,0,0.00017193890820840397
JPM,F8,adam,20,1,0.00017193890820840397
JPM,F9,adam,20,0,0.004683804169137921
JPM,F9,adam,20,1,0.00468803251034091
JPM,F0,adam,1,0,0.00010758382851725882
JPM,F0,adam,1,1,0.00010758382851725882
JPM,F4,adam,1,0,0.0001587843039666252
JPM,F4,adam,1,1,0.0001587843039666252
JPM,F7,adam,1,0,0.00024527341964234296
JPM,F7,adam,1,1,0.0002452734938192121
JPM,F8,adam,1,0,0.00024527341964234296
JPM,F8,adam,1,1,0.0002452734938192121
JPM,F9,adam,1,0,0.0032875746906132885
JPM,F9,adam,1,1,0.0032897327038065886
JPM,F0,adam,5,0,0.00010662146388823652
JPM,F0,adam,5,1,0.00010662146388823652
JPM,F4,adam,5,0,0.00010621613978368836
JPM,F4,adam,5,1,0.00010621613978368836
JPM,F7,adam,5,0,0.0001496641809741823
JPM,F7,adam,5,1,0.00014966418308375067
JPM,F8,adam,5,0,0.0001496641809741823
JPM,F8,adam,5,1,0.00014966418308375067
JPM,F9,adam,5,0,0.0030783199647865904
JPM,F9,adam,5,1,0.0030806102775163473
JPM,F0,adam,10,0,0.00011014939033068394
JPM,F0,adam,10,1,0.00011014939033123434
JPM,F4,adam,10,0,0.00011103693035346958
JPM,F4,adam,10,1,0.00011103693035346958
JPM,F7,adam,10,0,0.00014920433742218143
JPM,F7,adam,10,1,0.0001492043378116403
JPM,F8,adam,10,0,0.00014920433742218143
JPM,F8,adam,10,1,0.0001492043378116403
JPM,F9,adam,10,0,0.003190905279312119
JPM,F9,adam,10,1,0.003193110335694867
JPM,F0,adam,20,0,0.00010869399197352844
JPM,F0,adam,20,1,0.00010869399197352844
JPM,F4,adam,20,0,0.00011114688421272884
JPM,F4,adam,20,1,0.00011114688421272884
JPM,F7,adam,20,0,0.00013102989196196542
JPM,F7,adam,20,1,0.00013102989196189628
JPM,F8,adam,20,0,0.00013102989196196542
JPM,F8,adam,20,1,0.00013102989196189628
JPM,F9,adam,20,0,0.0029348376383831914
JPM,F9,adam,20,1,0.0029371805231244606
MSFT,F0,adam,1,0,0.0001850452208781496
MSFT,F0,adam,1,1,0.0001850449161299331
MSFT,F4,adam,1,0,0.0002729242041990137
MSFT,F4,adam,1,1,0.00027292420419901373
MSFT,F7,adam,1,0,0.00031876344306296626
MSFT,F7,adam,1,1,0.00031876344306296626
MSFT,F8,adam,1,0,0.00031876344306296626
MSFT,F8,adam,1,1,0.00031876344306296626
MSFT,F9,adam,1,0,0.0068378223195822915
MSFT,F9,adam,1,1,0.006843115507714211
MSFT,F0,adam,5,0,0.00017526059642383867
MSFT,F0,adam,5,1,0.0001752605944296649
MSFT,F4,adam,5,0,0.0001802980068879155
MSFT,F4,adam,5,1,0.0001802980068879155
MSFT,F7,adam,5,0,0.00021276184133324868
MSFT,F7,adam,5,1,0.00021276184133324868
MSFT,F8,adam,5,0,0.00021276184133324868
MSFT,F8,adam,5,1,0.00021276184133324868
MSFT,F9,adam,5,0,0.00696682408542348
MSFT,F9,adam,5,1,0.006971254327161797
MSFT,F0,adam,10,0,0.0001747396434916158
MSFT,F0,adam,10,1,0.0001747396434916158
MSFT,F4,adam,10,0,0.00018288007835112933
MSFT,F4,adam,10,1,0.00018288007835112933
MSFT,F7,adam,10,0,0.00019923276019755443
MSFT,F7,adam,10,1,0.00019923276019755443
MSFT,F8,adam,10,0,0.00019923276019755443
MSFT,F8,adam,10,1,0.00019923276019755443
MSFT,F9,adam,10,0,0.0065394857892113805
MSFT,F9,adam,10,1,0.006544160464812764
MSFT,F0,adam,20,0,0.0001710328711984846
MSFT,F0,adam,20,1,0.00017102642183654485
MSFT,F4,adam,20,0,0.00017459771244980227
MSFT,F4,adam,20,1,0.00017459771244980227
MSFT,F7,adam,20,0,0.00017705018728017023
MSFT,F7,adam,20,1,0.00017705018728017023
MSFT,F8,adam,20,0,0.00017705018728017023
MSFT,F8,adam,20,1,0.00017705018728017023
MSFT,F9,adam,20,0,0.006336694641905012
MSFT,F9,adam,20,1,0.006340094873420542
MSFT,F0,adam,1,0,0.00018563942759894887
MSFT,F0,adam,1,1,0.0001856302251704585
MSFT,F4,adam,1,0,0.00022020251904600904
MSFT,F4,adam,1,1,0.00022020251904600902
MSFT,F7,adam,1,0,0.0002456354556761318
MSFT,F7,adam,1,1,0.0002456354556761318
MSFT,F8,adam,1,0,0.0002456354556761318
MSFT,F8,adam,1,1,0.0002456354556761318
MSFT,F9,adam,1,0,0.006722392462182646
MSFT,F9,adam,1,1,0.006723638011088718
MSFT,F0,adam,5,0,0.00017721248287034483
MSFT,F0,adam,5,1,0.00017721248287034483
MSFT,F4,adam,5,0,0.00017721721709203114
MSFT,F4,adam,5,1,0.00017721721709203114
MSFT,F7,adam,5,0,0.0001830942727169977
MSFT,F7,adam,5,1,0.0001830942727169977
MSFT,F8,adam,5,0,0.0001830942727169977
MSFT,F8,adam,5,1,0.0001830942727169977
MSFT,F9,adam,5,0,0.006760285135671085
MSFT,F9,adam,5,1,0.006763093021682096
MSFT,F0,adam,10,0,0.0001802194310499031
MSFT,F0,adam,10,1,0.0001802194310499031
MSFT,F4,adam,10,0,0.00018402194851028326
MSFT,F4,adam,10,1,0.00018402194851028326
MSFT,F7,adam,10,0,0.00018486781675757557
MSFT,F7,adam,10,1,0.00018486781675757557
MSFT,F8,adam,10,0,0.00018486781675757557
MSFT,F8,adam,10,1,0.00018486781675757557
MSFT,F9,adam,10,0,0.006949775982245398
MSFT,F9,adam,10,1,0.0069513137311756484
MSFT,F0,adam,20,0,0.00018002138008592822
MSFT,F0,adam,20,1,0.0001800213801417836
MSFT,F4,adam,20,0,0.00018179968572400886
MSFT,F4,adam,20,1,0.00018179968572400886
MSFT,F7,adam,20,0,0.00018466856336158714
MSFT,F7,adam,20,1,0.00018466856336158714
MSFT,F8,adam,20,0,0.00018466856336158714
MSFT,F8,adam,20,1,0.00018466856336158714
MSFT,F9,adam,20,0,0.00724576359194188
MSFT,F9,adam,20,1,0.007248401112114737
MSFT,F0,adam,1,0,8.2867054823121e-05
MSFT,F0,adam,1,1,8.286705482301905e-05
MSFT,F4,adam,1,0,0.00011812622329511021
MSFT,F4,adam,1,1,0.00011812622329511023
MSFT,F7,adam,1,0,0.0004334610125437556
MSFT,F7,adam,1,1,0.00043623240860045517
MSFT,F8,adam,1,0,0.0004334610125437556
MSFT,F8,adam,1,1,0.00043623240860045517
MSFT,F9,adam,1,0,0.003057241968847927
MSFT,F9,adam,1,1,0.0030586925872563113
MSFT,F0,adam,5,0,8.152752734132044e-05
MSFT,F0,adam,5,1,8.152752734132044e-05
MSFT,F4,adam,5,0,8.20578023028796e-05
MSFT,F4,adam,5,1,8.205780230287961e-05
MSFT,F7,adam,5,0,0.00026068350633901406
MSFT,F7,adam,5,1,0.0002616735017074848
MSFT,F8,adam,5,0,0.00026068350633901406
MSFT,F8,adam,5,1,0.0002616735017074848
MSFT,F9,adam,5,0,0.003218217609560704
MSFT,F9,adam,5,1,0.003220027082692689
MSFT,F0,adam,10,0,8.672549319569826e-05
MSFT,F0,adam,10,1,8.672549319569826e-05
MSFT,F4,adam,10,0,8.539508883679071e-05
MSFT,F4,adam,10,1,8.539508883679071e-05
MSFT,F7,adam,10,0,0.0001900824585346043
MSFT,F7,adam,10,1,0.0001908176344642265
MSFT,F8,adam,10,0,0.0001900824585346043
MSFT,F8,adam,10,1,0.0001908176344642265
MSFT,F9,adam,10,0,0.0030843444239120246
MSFT,F9,adam,10,1,0.0030859454016948814
MSFT,F0,adam,20,0,8.573739081741583e-05
MSFT,F0,adam,20,1,8.573716221383727e-05
MSFT,F4,adam,20,0,8.568203151804132e-05
MSFT,F4,adam,20,1,8.568203151804132e-05
MSFT,F7,adam,20,0,0.00019517094228727977
MSFT,F7,adam,20,1,0.0001961117343979889
MSFT,F8,adam,20,0,0.00019517094228727977
MSFT,F8,adam,20,1,0.0001961117343979889
MSFT,F9,adam,20,0,0.0031534872614869813
MSFT,F9,adam,20,1,0.003155031289611026
QQQ,F0,adam,1,0,0.00014652044645823675
QQQ,F0,adam,1,1,0.00014652044645823675
QQQ,F4,adam,1,0,0.00023251583110257931
QQQ,F4,adam,1,1,0.00023251583110257931
QQQ,F7,adam,1,0,0.0003601838936257703
QQQ,F7,adam,1,1,0.00036018389362577036
QQQ,F8,adam,1,0,0.0003601838936257703
QQQ,F8,adam,1,1,0.00036018389362577036
QQQ,F9,adam,1,0,0.005471439326818864
QQQ,F9,adam,1,1,0.005475585162326535
QQQ,F0,adam,5,0,0.00014314319124127554
QQQ,F0,adam,5,1,0.00014314319124126407
QQQ,F4,adam,5,0,0.00014718066870303862
QQQ,F4,adam,5,1,0.00014718066870303864
QQQ,F7,adam,5,0,0.00020673263597433626
QQQ,F7,adam,5,1,0.00020673263597433626
QQQ,F8,adam,5,0,0.00020673263597433626
QQQ,F8,adam,5,1,0.00020673263597433626
QQQ,F9,adam,5,0,0.005639643017730161
QQQ,F9,adam,5,1,0.005643002532447355
QQQ,F0,adam,10,0,0.00013907081897870601
QQQ,F0,adam,10,1,0.00013907081897870601
QQQ,F4,adam,10,0,0.0001406863887370693
QQQ,F4,adam,10,1,0.0001406863887370693
QQQ,F7,adam,10,0,0.0001484945928520658
QQQ,F7,adam,10,1,0.0001484945928520658
QQQ,F8,adam,10,0,0.0001484945928520658
QQQ,F8,adam,10,1,0.0001484945928520658
QQQ,F9,adam,10,0,0.005141216498782513
QQQ,F9,adam,10,1,0.005144629416930637
QQQ,F0,adam,20,0,0.00014246961213998485
QQQ,F0,adam,20,1,0.00014246961213998485
QQQ,F4,adam,20,0,0.00013831165553718626
QQQ,F4,adam,20,1,0.00013831165553718626
QQQ,F7,adam,20,0,0.0001530159687738714
QQQ,F7,adam,20,1,0.00015301596877387142
QQQ,F8,adam,20,0,0.0001530159687738714
QQQ,F8,adam,20,1,0.00015301596877387142
QQQ,F9,adam,20,0,0.005149320324539181
QQQ,F9,adam,20,1,0.005152713517275966
QQQ,F0,adam,1,0,8.660600528084043e-05
QQQ,F0,adam,1,1,8.660600528084044e-05
QQQ,F4,adam,1,0,0.00011432133948769672
QQQ,F4,adam,1,1,0.00011432133948769675
QQQ,F7,adam,1,0,0.00014718474945369343
QQQ,F7,adam,1,1,0.00014718474945369343
QQQ,F8,adam,1,0,0.00014718474945369343
QQQ,F8,adam,1,1,0.00014718474945369343
QQQ,F9,adam,1,0,0.003355000692334425
QQQ,F9,adam,1,1,0.003356491812263971
QQQ,F0,adam,5,0,8.375175552332967e-05
QQQ,F0,adam,5,1,8.375175552332964e-05
QQQ,F4,adam,5,0,8.214381160294464e-05
QQQ,F4,adam,5,1,8.214379136791303e-05
QQQ,F7,adam,5,0,8.598428472414663e-05
QQQ,F7,adam,5,1,8.598428472414663e-05
QQQ,F8,adam,5,0,8.598428472414663e-05
QQQ,F8,adam,5,1,8.598428472414663e-05
QQQ,F9,adam,5,0,0.0034689962147555907
QQQ,F9,adam,5,1,0.0034702517115983325
QQQ,F0,adam,10,0,8.07378930792971e-05
QQQ,F0,adam,10,1,8.07378930792971e-05
QQQ,F4,adam,10,0,8.063545014572215e-05
QQQ,F4,adam,10,1,8.063875371633309e-05
QQQ,F7,adam,10,0,7.959454551014695e-05
QQQ,F7,adam,10,1,7.959454551014695e-05
QQQ,F8,adam,10,0,7.959454551014695e-05
QQQ,F8,adam,10,1,7.959454551014695e-05
QQQ,F9,adam,10,0,0.0034581920493137555
QQQ,F9,adam,10,1,0.0034595765178997424
QQQ,F0,adam,20,0,8.233267839529679e-05
QQQ,F0,adam,20,1,8.233182303754882e-05
QQQ,F4,adam,20,0,8.544485061221587e-05
QQQ,F4,adam,20,1,8.544485061221587e-05
QQQ,F7,adam,20,0,8.632474939165895e-05
QQQ,F7,adam,20,1,8.632474939165895e-05
QQQ,F8,adam,20,0,8.632474939165895e-05
QQQ,F8,adam,20,1,8.632474939165895e-05
QQQ,F9,adam,20,0,0.0038742115928504313
QQQ,F9,adam,20,1,0.00387666100639417
QQQ,F0,adam,1,0,6.049182868138427e-05
QQQ,F0,adam,1,1,6.049182868138427e-05
QQQ,F4,adam,1,0,8.609286788649194e-05
QQQ,F4,adam,1,1,8.609286788649194e-05
QQQ,F7,adam,1,0,9.470375284691102e-05
QQQ,F7,adam,1,1,9.470375284937304e-05
QQQ,F8,adam,1,0,9.470375284691102e-05
QQQ,F8,adam,1,1,9.470375284937304e-05
QQQ,F9,adam,1,0,0.0023650903730364874
QQQ,F9,adam,1,1,0.002366834538018471
QQQ,F0,adam,5,0,5.997615579371008e-05
QQQ,F0,adam,5,1,5.997565474965879e-05
QQQ,F4,adam,5,0,5.989909770281507e-05
QQQ,F4,adam,5,1,5.989909770281507e-05
QQQ,F7,adam,5,0,7.199509972166204e-05
QQQ,F7,adam,5,1,7.199509972168512e-05
QQQ,F8,adam,5,0,7.199509972166204e-05
QQQ,F8,adam,5,1,7.199509972168512e-05
QQQ,F9,adam,5,0,0.0024062322212016316
QQQ,F9,adam,5,1,0.002407616190132768
QQQ,F0,adam,10,0,6.467264531233298e-05
QQQ,F0,adam,10,1,6.467264531233298e-05
QQQ,F4,adam,10,0,6.071679155855986e-05
QQQ,F4,adam,10,1,6.0716791916034904e-05
QQQ,F7,adam,10,0,7.408465885395574e-05
QQQ,F7,adam,10,1,7.408465885396417e-05
QQQ,F8,adam,10,0,7.408465885395574e-05
QQQ,F8,adam,10,1,7.408465885396417e-05
QQQ,F9,adam,10,0,0.00240831123241535
QQQ,F9,adam,10,1,0.002410108591440154
QQQ,F0,adam,20,0,6.0512304487787454e-05
QQQ,F0,adam,20,1,6.0512279088814504e-05
QQQ,F4,adam,20,0,6.175127041900117e-05
QQQ,F4,adam,20,1,6.175127041900117e-05
QQQ,F7,adam,20,0,7.572644636387015e-05
QQQ,F7,adam,20,1,7.572644636387181e-05
QQQ,F8,adam,20,0,7.572644636387015e-05
QQQ,F8,adam,20,1,7.572644636387181e-05
QQQ,F9,adam,20,0,0.002399321057766993
QQQ,F9,adam,20,1,0.002400964908018071
SPY,F0,adam,1,0,6.817202849960163e-05
SPY,F0,adam,1,1,6.817202849960163e-05
SPY,F4,adam,1,0,9.942395210113303e-05
SPY,F4,adam,1,1,9.942395210113305e-05
SPY,F7,adam,1,0,0.00011941334910649285
SPY,F7,adam,1,1,0.0001194133491064929
SPY,F8,adam,1,0,0.00011941334910649285
SPY,F8,adam,1,1,0.0001194133491064929
SPY,F9,adam,1,0,0.0032909362572672448
SPY,F9,adam,1,1,0.0032931529313034646
SPY,F0,adam,5,0,6.603427758677255e-05
SPY,F0,adam,5,1,6.603427758677255e-05
SPY,F4,adam,5,0,6.930912788413908e-05
SPY,F4,adam,5,1,6.930912788413907e-05
SPY,F7,adam,5,0,7.447524520382749e-05
SPY,F7,adam,5,1,7.447524520382749e-05
SPY,F8,adam,5,0,7.447524520382749e-05
SPY,F8,adam,5,1,7.447524520382749e-05
SPY,F9,adam,5,0,0.003476032070599988
SPY,F9,adam,5,1,0.0034778808314214716
SPY,F0,adam,10,0,6.445451210061586e-05
SPY,F0,adam,10,1,6.445451210061586e-05
SPY,F4,adam,10,0,6.458498965256814e-05
SPY,F4,adam,10,1,6.458498965256814e-05
SPY,F7,adam,10,0,6.770180376471262e-05
SPY,F7,adam,10,1,6.770180376471262e-05
SPY,F8,adam,10,0,6.770180376471262e-05
SPY,F8,adam,10,1,6.770180376471262e-05
SPY,F9,adam,10,0,0.003259414731017806
SPY,F9,adam,10,1,0.0032614487077816073
SPY,F0,adam,20,0,6.703916720854914e-05
SPY,F0,adam,20,1,6.703916720854914e-05
SPY,F4,adam,20,0,6.597459254046838e-05
SPY,F4,adam,20,1,6.597459254046838e-05
SPY,F7,adam,20,0,6.638559753386448e-05
SPY,F7,adam,20,1,6.638559753386448e-05
SPY,F8,adam,20,0,6.638559753386448e-05
SPY,F8,adam,20,1,6.638559753386448e-05
SPY,F9,adam,20,0,0.0032646115538029633
SPY,F9,adam,20,1,0.0032664690933777592
SPY,F0,adam,1,0,4.6136431429905236e-05
SPY,F0,adam,1,1,4.613643142990524e-05
SPY,F4,adam,1,0,6.433867944984038e-05
SPY,F4,adam,1,1,6.433867944984038e-05
SPY,F7,adam,1,0,9.191531944652352e-05
SPY,F7,adam,1,1,9.191531944652352e-05
SPY,F8,adam,1,0,9.191531944652352e-05
SPY,F8,adam,1,1,9.191531944652352e-05
SPY,F9,adam,1,0,0.002476475448813144
SPY,F9,adam,1,1,0.0024779933411531703
SPY,F0,adam,5,0,4.5452486391037816e-05
SPY,F0,adam,5,1,4.5452486343221756e-05
SPY,F4,adam,5,0,4.4954220202230226e-05
SPY,F4,adam,5,1,4.4954220202230226e-05
SPY,F7,adam,5,0,4.716434949760319e-05
SPY,F7,adam,5,1,4.716434949760319e-05
SPY,F8,adam,5,0,4.716434949760319e-05
SPY,F8,adam,5,1,4.716434949760319e-05
SPY,F9,adam,5,0,0.0025211190899773438
SPY,F9,adam,5,1,0.0025223870034984355
SPY,F0,adam,10,0,4.2515853435199445e-05
SPY,F0,adam,10,1,4.2515853435199445e-05
SPY,F4,adam,10,0,4.4257113705748525e-05
SPY,F4,adam,10,1,4.4257113705748525e-05
SPY,F7,adam,10,0,4.384990837870492e-05
SPY,F7,adam,10,1,4.384990837870492e-05
SPY,F8,adam,10,0,4.384990837870492e-05
SPY,F8,adam,10,1,4.384990837870492e-05
SPY,F9,adam,10,0,0.002432309987145922
SPY,F9,adam,10,1,0.00243369218191774
SPY,F0,adam,20,0,4.4246760468073654e-05
SPY,F0,adam,20,1,4.424676046807364e-05
SPY,F4,adam,20,0,4.5607179172128955e-05
SPY,F4,adam,20,1,4.5607179172128955e-05
SPY,F7,adam,20,0,4.675164264401276e-05
SPY,F7,adam,20,1,4.675164264401276e-05
SPY,F8,adam,20,0,4.675164264401276e-05
SPY,F8,adam,20,1,4.675164264401276e-05
SPY,F9,adam,20,0,0.0026538803751946687
SPY,F9,adam,20,1,0.0026556908331694267
SPY,F0,adam,1,0,3.30482853593993e-05
SPY,F0,adam,1,1,3.30482853593993e-05
SPY,F4,adam,1,0,4.6281031655477596e-05
SPY,F4,adam,1,1,4.6281031655477596e-05
SPY,F7,adam,1,0,9.925695041296072e-05
SPY,F7,adam,1,1,9.942586226007383e-05
SPY,F8,adam,1,0,9.925695041296072e-05
SPY,F8,adam,1,1,9.942586226007383e-05
SPY,F9,adam,1,0,0.0018058452644667882
SPY,F9,adam,1,1,0.0018072014171422218
SPY,F0,adam,5,0,3.2321901245343204e-05
SPY,F0,adam,5,1,3.23219012453432e-05
SPY,F4,adam,5,0,3.236938617683034e-05
SPY,F4,adam,5,1,3.236938617683034e-05
SPY,F7,adam,5,0,5.45376631555299e-05
SPY,F7,adam,5,1,5.457978872289917e-05
