n,mean_log_diff,floor_ratio,t_stat,p_one_sided,cohen_d,ci_lo,ci_hi,wilcoxon_p,perm_p,power,boot_ratio,boot_ratio_lo,boot_ratio_hi,block,model,noise,optimizer,filter,metric,conv_F0,conv_Fk,speedup,p_holm
100,0.004347385183261648,1.0100604942095324,2.730589745395052,0.0037425698861069676,0.2730589745395052,0.0011883037467650638,0.0075064666197582315,9.907683367076443e-06,0.0035,0.8570139837421332,1.0140871423917577,0.9622802076960796,1.0389968877639217,A,logistic,N2,sgd,F2,floor,0.0,0.0,,0.40794011758565946
100,0.006221845036821497,1.014429441289333,2.6953045179724966,0.004131938684183462,0.2695304517972496,0.0016414756168169281,0.010802214456826068,0.0014044875279936528,0.0039,0.8489541612811577,0.983032147881379,0.9317798929510096,1.070672717380952,A,ar,N4,normalized_sgd,F3,floor,0.01,0.0,,0.44211743920763047
100,0.00481309104126114,1.0111441906539749,1.461239072711582,0.07355829988070567,0.1461239072711582,-0.0017226066495368824,0.011348788732059162,0.041861844278662894,0.0776,0.4232421166604272,1.0425425546140374,0.9637996377960794,1.131807174074278,A,logistic,N3,sgd,F2,floor,0.0,0.0,,1.0
100,0.002031785065354894,1.0046893186063346,1.330285742144275,0.09324025038259921,0.13302857421442751,-0.0009987686275690164,0.005062338758278805,0.04838576165329691,0.09015,0.373097415641802,0.9853939766334031,0.964117170541948,1.041389384976733,A,ar,N2,clipped_sgd,F4,floor,1.0,1.0,,1.0
100,0.002031785065354894,1.0046893186063346,1.330285742144275,0.09324025038259921,0.13302857421442751,-0.0009987686275690164,0.005062338758278805,0.04838576165329691,0.09015,0.373097415641802,0.9853939766334031,0.964117170541948,1.041389384976733,A,ar,N2,sgd,F4,floor,1.0,1.0,,1.0
100,0.005651868812966539,1.0130989583299,1.0132955907200014,0.15669455021262438,0.10132955907200016,-0.00541551765263816,0.016719255278571238,0.13938816073416604,0.2126,0.26158122303039927,1.037447529146623,0.9871081909286551,1.1724127502906416,A,quadratic,N4,sgd,F1,floor,0.0,0.0,,1.0
100,0.0016720432225032023,1.0038574426533313,0.9676384399735177,0.16779147713309045,0.09676384399735177,-0.0017566098453067709,0.0051006962903131755,0.343737511764911,0.17535,0.24704356514454684,1.0469443303142139,0.9655610393274449,1.1109013888907513,A,logistic,N3,sgd,F1,floor,0.0,0.0,,1.0
100,0.004261896986312188,1.0098616895825931,0.642741664303195,0.2609387775252805,0.06427416643031951,-0.008895065935940954,0.01741885990856533,0.7804231432055545,0.3548,0.157088280843341,1.0380572251853326,0.9541564920603047,1.1989071083007377,A,quadratic,N4,sgd,F2,floor,0.0,0.0,,1.0
100,0.003791366541811618,1.0087681611731552,0.5571377186625222,0.28934538845747604,0.05571377186625221,-0.009711387821517255,0.017294120905140493,0.36161418838801695,0.28785,0.13752294576215618,0.9607677243692319,0.8866027131799704,1.1994099165063377,A,ar,N4,sgd,F2,floor,0.04,0.02,,1.0
100,0.00012841933542483863,1.0002957401699053,0.33441528822292965,0.36938681513920046,0.03344152882229297,-0.0006335429050143015,0.0008903815758639789,0.09568050994572502,0.36735,0.09463901182910958,0.9996416502679987,0.9815374710674878,1.0092783269185537,A,logistic,N2,clipped_sgd,F1,floor,0.0,0.0,,1.0
100,0.00012841933542483863,1.0002957401699053,0.33441528822292965,0.36938681513920046,0.03344152882229297,-0.0006335429050143015,0.0008903815758639789,0.09568050994572502,0.36735,0.09463901182910958,0.9996416502679987,0.9815374710674878,1.0092783269185537,A,logistic,N2,sgd,F1,floor,0.0,0.0,,1.0
100,0.0004060750177481088,1.0009354595521134,0.31534473963494963,0.3765818388257759,0.031534473963494965,-0.002149036365218771,0.0029611864007149883,0.22161614320600043,0.37405,0.09148624242610241,0.9800528338979387,0.9696031375114201,1.0405711078702093,A,ar,N4,sgd,F1,floor,0.04,0.04,,1.0
100,0.0029194449298257565,1.0067449155486208,0.20444601077670432,0.41921234846993627,0.020444601077670432,-0.025414745093002546,0.031253634952654055,0.47121945400889614,0.4181,0.07467929797014172,1.0048166243091934,0.9309590427452876,1.122151489456004,A,ar,N3,clipped_sgd,F3,floor,1.0,1.0,,1.0
100,6.173540212167928e-05,1.0001421611205699,0.15099039521502192,0.4401452632709107,0.01509903952150219,-0.000749550847070508,0.0008730216513138666,0.26573122604369087,0.43475,0.06747132248472963,1.0006933559460094,0.9858881888339645,1.0056973019193933,A,logistic,N4,sgd,F2,floor,0.0,0.0,,1.0
100,7.562209579684981e-06,1.000017412782649,0.005591989656106643,0.49777475694464585,0.0005591989656106644,-0.002675751845282031,0.0026908762644414007,0.3824188028070166,0.49135,0.050575427088256755,0.9850678082970278,0.9370175590653084,1.0513992234375928,A,ar,N4,normalized_sgd,F4,floor,0.01,0.01,,1.0
100,-0.00020603844099396972,0.9995256914770518,-0.018487032198060627,0.5073562349454134,-0.0018487032198060628,-0.02232018650449676,0.02190810962250882,0.41962177417209967,0.5054,0.05192246350261186,0.9788546064126662,0.919710725180677,1.057670967488533,A,logistic,N3,normalized_sgd,F4,floor,1.0,1.0,,1.0
100,-2.8105752865745792e-05,0.9999352862064519,-0.26213275386550117,0.603118124273845,-0.02621327538655012,-0.00024085257846748168,0.0001846410727359901,0.42905016340980384,0.59455,0.08310157816606312,1.0003292216296238,0.9914511688835909,1.0013903350395696,A,logistic,N4,sgd,F1,floor,0.0,0.0,,1.0
100,-4.178001735107295e-06,0.9999903798417603,-0.2861541966518404,0.6123210206421336,-0.02861541966518404,-3.314861255693277e-05,2.4792609086718185e-05,0.62412241737623,0.60665,0.08681219975288904,0.9999552477793121,0.9989390382454582,1.0005604657264966,A,logistic,N4,sgd,F3,floor,0.0,0.0,,1.0
100,-0.0036710550872548152,0.9915827087307372,-0.3282364796599454,0.6282869566449176,-0.03282364796599454,-0.025862889893671293,0.018520779719161665,0.005862873998013835,0.622,0.0936088712730627,1.0604077682010251,1.0134874509668195,1.2310881967681915,B,ar,N4,adam,F4,floor,0.0,0.01,,1.0
100,-0.0037514518192854895,0.9913991636151526,-0.3353991331373978,0.6309831425573116,-0.03353991331373978,-0.025944992461339005,0.018442088822768026,0.005862873998013835,0.62535,0.09480380820035542,1.0601214645887764,1.0134643979764766,1.231888336643608,B,ar,N4,adamw,F4,floor,0.0,0.01,,1.0
100,-0.0005886715736850823,0.9986454518394076,-0.8773670360707628,0.8087942542862128,-0.08773670360707629,-0.0019199868241511658,0.0007426436767810011,0.928502208134956,0.80795,0.21962030622058307,1.0014363400032231,0.9844592974842991,1.0244150704806525,A,logistic,N2,clipped_sgd,F4,floor,0.0,0.0,,1.0
100,-0.0005886715736850823,0.9986454518394076,-0.8773670360707628,0.8087942542862128,-0.08773670360707629,-0.0019199868241511658,0.0007426436767810011,0.928502208134956,0.80795,0.21962030622058307,1.0014363400032231,0.9844592974842991,1.0244150704806525,A,logistic,N2,sgd,F4,floor,0.0,0.0,,1.0
100,-0.000714251985637353,0.9983567256814373,-1.0333618245344136,0.8480238218477877,-0.10333618245344137,-0.0020857279429468004,0.0006572239716720942,0.8842564745170123,0.84285,0.2681066263449892,1.0178459513848086,0.9863170363025704,1.0203332385711916,A,quadratic,N2,clipped_sgd,F4,floor,0.0,0.0,,1.0
100,-0.000714251985637353,0.9983567256814373,-1.0333618245344136,0.8480238218477877,-0.10333618245344137,-0.0020857279429468004,0.0006572239716720942,0.8842564745170123,0.84285,0.2681066263449892,1.0178459513848086,0.9863170363025704,1.0203332385711916,A,quadratic,N2,sgd,F4,floor,0.0,0.0,,1.0
100,-0.000361306811042163,0.9991684062887627,-1.4677751772199898,0.9273323746679896,-0.14677751772199898,-0.0008497406735927312,0.00012712705150840523,0.96807724086974,0.926,0.4257852410561883,1.0001565926666458,0.9939814034565342,1.0070830359079073,A,logistic,N4,clipped_sgd,F1,floor,0.0,0.0,,1.0
100,-0.0004080919422294521,0.9990607749254936,-1.6430538610055838,0.9482278582855324,-0.16430538610055836,-0.0009009199430414285,8.473605858252433e-05,0.9787510698834635,0.94695,0.49479783314584885,1.0002740565456587,0.9939915078396885,1.0070895783886873,A,logistic,N4,normalized_sgd,F1,floor,0.0,0.0,,1.0
100,-0.0026124485635086714,0.9940026710873611,-2.3965876028196313,0.9907870755197049,-0.23965876028196315,-0.004775384196889955,-0.00044951293012738744,0.9933492608211175,0.9905,0.7689229171388176,0.9941995813967456,0.9592061525373226,1.0252423459047197,A,quadratic,N4,clipped_sgd,F4,floor,0.0,0.0,,1.0
100,-0.04379432320113856,0.904077532922321,-2.675778545649728,0.9956371114699274,-0.2675778545649728,-0.0762698950741647,-0.011318751328112407,0.7387603846113997,0.99585,0.8443665401110894,1.042404888840639,0.9820204935076169,1.2585568076458005,B,ar,N4,adam,F2,floor,0.0,0.01,,1.0
100,-0.04389489574136067,0.9038681937514594,-2.6829338560685274,0.9957230693095241,-0.26829338560685273,-0.07635823657911911,-0.011431554903602238,0.7454238978645933,0.9959,0.846058235124666,1.0420479309996182,0.9822719644649498,1.2617297834140513,B,ar,N4,adamw,F2,floor,0.0,0.01,,1.0
100,-0.001552622782342165,0.9964313367949351,-2.7251007673626506,0.9961991403986924,-0.27251007673626504,-0.0026831279294980397,-0.00042211763518629057,0.9990256149819904,0.99675,0.8557796553609737,0.9928987769641805,0.9873224867960467,1.0100479804692413,A,logistic,N4,clipped_sgd,F2,floor,0.0,0.0,,1.0
100,-0.004638303947401613,0.9893767401348573,-2.8109968043565368,0.9970229604920275,-0.28109968043565364,-0.007912374307218568,-0.0013642335875846574,0.9949924180417331,0.9973,0.8742783205586622,0.9630551215507186,0.9339673682728933,1.0198945953252139,B,logistic,N4,adamw,F4,floor,0.0,0.0,,1.0
100,-0.00462770099110419,0.9894008952803449,-2.820495698416595,0.9971032386286106,-0.2820495698416595,-0.007883285730416991,-0.0013721162517913899,0.9948410660243725,0.99735,0.8762174596006242,0.9644825518121103,0.9363968100064894,1.0187746709099308,B,logistic,N4,adam,F4,floor,0.0,0.0,,1.0
100,-0.0016137814523323475,0.9962910261828316,-2.8390990106942318,0.9972547481618205,-0.28390990106942315,-0.002741636628106986,-0.00048592627655770883,0.999331592762882,0.9977,0.8799543188156679,0.9928478181024386,0.987180497468268,1.0098458346034676,A,logistic,N4,normalized_sgd,F2,floor,0.0,0.0,,1.0
100,-0.00365398609689914,0.9916216814762082,-3.726277255346387,0.9998382441085879,-0.3726277255346387,-0.005599708504871261,-0.001708263688927018,0.9998890837072846,0.99985,0.9800983786076444,0.9988751405432175,0.963199352629584,1.0230770307204813,A,quadratic,N4,clipped_sgd,F3,floor,0.0,0.0,,1.0
100,-0.006598551786191798,0.9849211153282825,-5.699359129994959,0.9999999378707991,-0.569935912999496,-0.00889582030550008,-0.004301283266883515,0.99999999958959,1.0,0.9999702870889055,0.9936320181529708,0.9531420802892115,1.0123543754993451,B,logistic,N2,adamw,F2,floor,0.0,0.0,,1.0
100,-0.006681309398425881,0.98473345014364,-5.771200043106961,0.999999954795282,-0.5771200043106961,-0.008978434306176234,-0.004384184490675527,0.9999999996905613,1.0,0.9999780955425571,0.9942621644343909,0.9540195140180799,1.0119844306678536,B,logistic,N2,adam,F2,floor,0.0,0.0,,1.0
100,-0.05892975665036381,0.8731125753223412,-6.035721715920747,0.9999999861901525,-0.6035721715920748,-0.07830265480527748,-0.03955685849545014,0.9999999995015422,1.0,0.9999931644070958,0.9367090255329948,0.8741253756398062,1.0814835860137806,B,ar,N4,adam,F1,floor,0.0,0.0,,1.0
100,-0.05894914297593222,0.8730736016131023,-6.036633487530694,0.9999999862470174,-0.6036633487530694,-0.07832548725977242,-0.039572798692092015,0.9999999994796074,1.0,0.9999931925681835,0.9366335862402648,0.8739788769247174,1.081599947892838,B,ar,N4,adamw,F1,floor,0.0,0.0,,1.0
100,-0.00308777558521955,0.9929153492699345,-6.406030409365578,0.9999999974672634,-0.6406030409365578,-0.004044189505717009,-0.002131361664722091,0.999999999580611,1.0,0.9999988019482497,0.9942959968995282,0.977896717471645,1.0092394703088898,B,quadratic,N4,adam,F3,floor,0.0,0.0,,1.0
100,-0.0030910154558247173,0.9929079420718503,-6.410336829052858,0.999999997517295,-0.6410336829052858,-0.004047789714086111,-0.0021342411975633236,0.99999999958959,1.0,0.999998826864994,0.9943025630046599,0.9774531352159129,1.0092584915721954,B,quadratic,N4,adamw,F3,floor,0.0,0.0,,1.0
100,-0.008789129506493545,0.9799656895613933,-6.5091201173868765,0.9999999984311543,-0.6509120117386876,-0.01146837638491662,-0.006109882628070469,0.9999999956872497,1.0,0.9999992791057578,0.9550004815043659,0.932996055943895,1.011361609201477,B,logistic,N4,adamw,F1,floor,0.0,0.0,,1.0
100,-0.008820486957889166,0.9798949354569487,-6.540104226499849,0.999999998642225,-0.6540104226499848,-0.011496554362364091,-0.0061444195534142414,0.9999999964108848,1.0,0.9999993823962939,0.955464914261685,0.933500330872444,1.010055108583418,B,logistic,N4,adam,F1,floor,0.0,0.0,,1.0
100,-0.009102350938756033,0.9792591744926852,-6.948272197745694,0.9999999998019307,-0.6948272197745693,-0.011701707802915793,-0.006502994074596273,0.999999999234839,1.0,0.9999999260638701,0.9744937588160679,0.941253875453296,1.0039802313883293,A,quadratic,N4,normalized_sgd,F4,floor,0.0,0.0,,1.0
100,-0.03455905687454834,0.9235085979686968,-6.977091151587079,0.9999999998273452,-0.6977091151587079,-0.04438731696013333,-0.024730796788963352,0.9999999981460884,1.0,0.9999999367358526,0.9362174085638542,0.8923160448803835,0.9829170900219873,A,ar,N1,clipped_sgd,F4,floor,1.0,1.0,,1.0
100,-0.03455905687454834,0.9235085979686968,-6.977091151587079,0.9999999998273452,-0.6977091151587079,-0.04438731696013333,-0.024730796788963352,0.9999999981460884,1.0,0.9999999367358526,0.9362174085638542,0.8923160448803835,0.9829170900219873,A,ar,N1,sgd,F4,floor,1.0,1.0,,1.0
100,-0.010975125609558418,0.9750454822387389,-7.31204549093665,0.999999999965423,-0.731204549093665,-0.013953366145180867,-0.007996885073935969,0.999999998258476,1.0,0.9999999902504472,0.9878023250400123,0.9460345884723642,1.0036547320706863,A,ar,N2,normalized_sgd,F4,floor,1.0,1.0,,1.0
100,-0.018048125859363898,0.9592943224937465,-7.655797938267879,0.9999999999934959,-0.765579793826788,-0.022725809042994836,-0.01337044267573296,0.9999999999629678,1.0,0.9999999987209532,0.9295551638081668,0.8922521532962934,0.9948324979811658,B,logistic,N4,adam,F2,floor,0.0,0.0,,1.0
100,-0.01812123638480627,0.9591328454041436,-7.673914283624651,0.9999999999940471,-0.7673914283624651,-0.02280678056579301,-0.013435692203819528,0.9999999999669785,1.0,0.9999999988544069,0.9291276063561437,0.8915648857591644,0.9958440658708535,B,logistic,N4,adamw,F2,floor,0.0,0.0,,1.0
100,-0.0401273122741126,0.9117435249833364,-8.409843270860712,0.9999999999998423,-0.8409843270860712,-0.04959494331887376,-0.030659681229351435,0.9999999999925787,1.0,0.9999999999900248,0.918288647556697,0.8793145420272928,0.9609009823675715,A,logistic,N1,clipped_sgd,F4,floor,1.0,1.0,,1.0
100,-0.0401273122741126,0.9117435249833364,-8.409843270860712,0.9999999999998423,-0.8409843270860712,-0.04959494331887376,-0.030659681229351435,0.9999999999925787,1.0,0.9999999999900248,0.918288647556697,0.8793145420272928,0.9609009823675715,A,logistic,N1,sgd,F4,floor,1.0,1.0,,1.0
100,-0.008883452957768951,0.9797528761069076,-8.431930512146915,0.9999999999998588,-0.8431930512146916,-0.01097392297781268,-0.006792982937725222,0.9999999999968614,1.0,0.999999999991418,0.9817489203417527,0.9463945768801846,1.0036564777356025,A,quadratic,N4,normalized_sgd,F3,floor,0.0,0.0,,1.0
100,-0.007618892986454697,0.9826098357100141,-8.47743112224331,0.9999999999998874,-0.847743112224331,-0.00940216157306559,-0.005835624399843804,0.999999999998899,1.0,0.9999999999937144,0.9925312941341526,0.9495593027341944,1.0019242200055618,B,logistic,N2,adam,F4,floor,0.0,0.0,,1.0
100,-0.007655336302737241,0.9825273846080536,-8.49798771936328,0.9999999999998983,-0.849798771936328,-0.009442800413420747,-0.005867872192053735,0.999999999998899,1.0,0.9999999999945429,0.9918007996414286,0.9485639361545984,1.002574435411189,B,logistic,N2,adamw,F4,floor,0.0,0.0,,1.0
100,-0.008732979930979901,0.9800923967082242,-9.84177056664249,0.9999999999999999,-0.9841770566642489,-0.010493651620987293,-0.006972308240972508,0.9999999999999987,1.0,0.9999999999999998,0.9965159375916253,0.9511503669213258,1.0030959273118563,B,logistic,N2,adam,F1,floor,0.0,0.0,,1.0
100,-0.008735407437032187,0.9800869184586155,-9.907720413467182,0.9999999999999999,-0.9907720413467181,-0.010484845530918474,-0.0069859693431459004,0.9999999999999988,1.0,0.9999999999999999,0.9962556259576523,0.951812823424445,1.0040044615779824,B,logistic,N2,adamw,F1,floor,0.0,0.0,,1.0
100,-0.03421376359687558,0.924243141288207,-13.168786253551781,1.0,-1.316878625355178,-0.03936894862279405,-0.029058578570957103,0.9999999999999998,1.0,1.0,0.9280520757075718,0.9123043662169439,0.9458826836678053,A,ar,N1,normalized_sgd,F4,floor,1.0,1.0,,1.0
100,-0.49006860083144427,0.32354254635447643,-35.15152569910354,1.0,-3.515152569910354,-0.5177317649710507,-0.46240543669183787,1.0,1.0,1.0,0.34182336451289186,0.3133201073325548,0.3613493634228264,A,ar,N3,clipped_sgd,F1,floor,1.0,1.0,,1.0
100,-0.48589613396839526,0.3266659483818674,-14.934823084968517,1.0,-1.4934823084968518,-0.5504515250973995,-0.42134074283939105,1.0,1.0,1.0,0.36157551331296567,0.3008220484034299,0.4342340473933062,A,ar,N3,clipped_sgd,F2,floor,1.0,1.0,,1.0
100,-0.6941716463037748,0.20222197783465223,-81.41162433583361,1.0,-8.14116243358336,-0.7110904482450152,-0.6772528443625344,1.0,1.0,1.0,0.20182791236059322,0.19374024973909174,0.21516813689032702,A,ar,N3,normalized_sgd,F1,floor,1.0,1.0,,1.0
100,-0.5362632048722014,0.29089536076991335,-25.300245324332927,1.0,-2.530024532433293,-0.5783206050253301,-0.49420580471907255,1.0,1.0,1.0,0.3107758853494174,0.2728134375147762,0.3500342121480806,A,ar,N3,normalized_sgd,F2,floor,1.0,1.0,,1.0
100,-0.3360149296899386,0.46130171617336935,-27.03129012314683,1.0,-2.703129012314683,-0.3606799203882501,-0.31134993899162716,1.0,1.0,1.0,0.4618408056423456,0.4309451447607562,0.4870483808306718,A,ar,N3,normalized_sgd,F3,floor,1.0,1.0,,1.0
100,-0.03254150024336299,0.9278088264821549,-12.723546008301067,1.0,-1.2723546008301068,-0.03761629593068778,-0.027466704556038203,1.0,1.0,1.0,0.920957572531543,0.8036634796074105,0.9799326692800556,A,ar,N4,clipped_sgd,F1,floor,0.01,0.02,,1.0
100,-0.050847482590096076,0.8895134461821408,-10.781598477606334,1.0,-1.0781598477606333,-0.06020531919534228,-0.041489645984849874,0.9999999999999984,1.0,1.0,0.8285252734152431,0.7614352026928124,0.9461801622213171,A,ar,N4,clipped_sgd,F2,floor,0.01,0.0,,1.0
100,-0.03170423062888505,0.9295992600884971,-11.23976297045748,1.0,-1.1239762970457479,-0.037301152202206624,-0.02610730905556347,0.9999999999999999,1.0,1.0,0.9423994810219661,0.8392798183745035,1.0048213755822442,A,ar,N4,normalized_sgd,F1,floor,0.01,0.01,,1.0
100,-0.054371936385085286,0.8823239411440676,-11.961761600856274,1.0,-1.1961761600856275,-0.06339115290699916,-0.0453527198631714,0.9999999999999998,1.0,1.0,0.8795985524742057,0.7572941242829819,0.9596648674087715,A,ar,N4,normalized_sgd,F2,floor,0.01,0.0,,1.0
100,-0.21425405882520668,0.6105847331862425,-66.24553730058723,1.0,-6.6245537300587225,-0.22067149542205267,-0.2078366222283607,1.0,1.0,1.0,0.6035172249415163,0.5902006589917635,0.6212194095103841,A,logistic,N1,normalized_sgd,F1,floor,1.0,1.0,,1.0
100,-0.17373897032905566,0.6702873599144132,-50.10072488885547,1.0,-5.010072488885546,-0.18061982506377947,-0.16685811559433186,1.0,1.0,1.0,0.6721880078976756,0.6523708954346517,0.689376610072841,A,logistic,N1,normalized_sgd,F2,floor,1.0,1.0,,1.0
100,-0.12162799765525563,0.7557392918774366,-19.532638788995452,1.0,-1.9532638788995453,-0.13398353944009544,-0.1092724558704158,1.0,1.0,1.0,0.7258934843307658,0.7031628594333619,0.7576071770882659,A,logistic,N1,normalized_sgd,F3,floor,1.0,1.0,,1.0
100,-0.25475233814588494,0.5562213590252651,-51.106350598962045,1.0,-5.110635059896205,-0.26464316192534304,-0.24486151436642684,1.0,1.0,1.0,0.5598798797919138,0.5317423606572307,0.5844639044944293,A,logistic,N1,normalized_sgd,F4,floor,1.0,1.0,,1.0
100,-0.026175963350597447,0.9415080478625553,-26.277857681388646,1.0,-2.6277857681388643,-0.028152486354567866,-0.02419944034662703,1.0,1.0,1.0,0.9214367542064542,0.9058222246004904,0.9590787093407217,A,logistic,N2,normalized_sgd,F1,floor,0.0,0.0,,1.0
100,-0.036110390860944835,0.9202156376087767,-20.661496906867775,1.0,-2.0661496906867773,-0.039578234938015294,-0.03264254678387438,1.0,1.0,1.0,0.8968718367165226,0.8848545840395121,0.9500726364905007,A,logistic,N2,normalized_sgd,F2,floor,0.0,0.0,,1.0
100,-0.03862881116067541,0.9148948624465337,-18.847250547872505,1.0,-1.8847250547872505,-0.04269560815724274,-0.034562014164108076,1.0,1.0,1.0,0.8684917259714549,0.8422668421927523,0.9339122490825893,A,logistic,N2,normalized_sgd,F3,floor,0.0,0.0,,1.0
100,-0.020707327949667214,0.9534384719523268,-21.303072458059596,1.0,-2.1303072458059593,-0.022636055893444848,-0.01877860000588958,1.0,1.0,1.0,0.9363751961961893,0.9218894903484249,0.9654784988717813,A,logistic,N2,normalized_sgd,F4,floor,0.0,0.0,,1.0
100,-0.8360948995757082,0.1458495523253465,-57.554187894268544,1.0,-5.755418789426854,-0.8649197989184939,-0.8072700002329224,1.0,1.0,1.0,0.13879530381231672,0.12687935493551797,0.15277211972078128,A,logistic,N3,clipped_sgd,F1,floor,0.96,0.0,,1.0
100,-1.272821039444567,0.05335547131023884,-44.813647864809965,1.0,-4.481364786480997,-1.32917782366177,-1.216464255227364,1.0,1.0,1.0,0.052318046443210635,0.043008508400843526,0.059604200392321664,A,logistic,N3,clipped_sgd,F2,floor,0.96,0.0,,1.0
100,-0.23721691372525883,0.5791393658924038,-32.79789593644392,1.0,-3.2797895936443924,-0.2515681337642009,-0.22286569368631673,1.0,1.0,1.0,0.5712734254954757,0.535431932100992,0.5981018481103447,A,logistic,N3,clipped_sgd,F3,floor,0.96,0.61,,1.0
100,-0.8093224480704337,0.1551234846075553,-72.48680880982627,1.0,-7.2486808809826275,-0.8314764281816421,-0.7871684679592253,1.0,1.0,1.0,0.15282767197353186,0.13760841067141152,0.16749009491439623,A,logistic,N3,normalized_sgd,F1,floor,1.0,0.02,,1.0
100,-1.276145186487608,0.0529486404749612,-61.70145558402088,1.0,-6.170145558402087,-1.317183908956105,-1.2351064640191112,1.0,1.0,1.0,0.051376967736684716,0.04500049418669902,0.06047364452362491,A,logistic,N3,normalized_sgd,F2,floor,1.0,0.0,,1.0
100,-0.5373662807810574,0.29015744555964734,-59.858637477714275,1.0,-5.985863747771428,-0.5551791032645614,-0.5195534582975534,1.0,1.0,1.0,0.28712426417662074,0.2719729323329145,0.3112323757572027,A,logistic,N3,normalized_sgd,F3,floor,1.0,0.33,,1.0
100,-0.09852419905885706,0.7970320784129802,-28.628113914358636,1.0,-2.8628113914358635,-0.10535291947303527,-0.09169547864467886,1.0,1.0,1.0,0.7917699685443389,0.7749114894087804,0.811140988649053,A,quadratic,N1,clipped_sgd,F4,floor,1.0,1.0,,1.0
100,-0.48015674847340617,0.33101162898555164,-217.069527032733,1.0,-21.706952703273302,-0.4845458268149209,-0.4757676701318914,1.0,1.0,1.0,0.33098931188418323,0.32688563908214757,0.3346320067210802,A,quadratic,N1,normalized_sgd,F1,floor,1.0,0.9,,1.0
100,-0.11508937938507562,0.7672035798240818,-80.32240739808849,1.0,-8.032240739808849,-0.11793245026544262,-0.11224630850470861,1.0,1.0,1.0,0.7698198565919172,0.7598860502801389,0.7793054293228108,A,quadratic,N1,normalized_sgd,F2,floor,1.0,1.0,,1.0
100,-0.4689967458539045,0.33962781739454795,-187.76673677720473,1.0,-18.77667367772047,-0.4739528488852413,-0.4640406428225677,1.0,1.0,1.0,0.3422710710335109,0.33720503566407406,0.34744376199173305,A,quadratic,N1,normalized_sgd,F4,floor,1.0,0.93,,1.0
100,-0.09852419905885706,0.7970320784129802,-28.628113914358636,1.0,-2.8628113914358635,-0.10535291947303527,-0.09169547864467886,1.0,1.0,1.0,0.7917699685443389,0.7749114894087804,0.811140988649053,A,quadratic,N1,sgd,F4,floor,1.0,1.0,,1.0
100,-0.08076214208404929,0.8303053913822029,-41.89790296616058,1.0,-4.189790296616057,-0.08458690657149276,-0.07693737759660582,1.0,1.0,1.0,0.8398567754394326,0.8197968246965937,0.8541622148587995,A,quadratic,N2,normalized_sgd,F1,floor,0.0,0.0,,1.0
100,-0.056558025399972685,0.8778937852580004,-30.275617621440993,1.0,-3.0275617621440993,-0.060264750532576045,-0.052851300267369325,1.0,1.0,1.0,0.8811867669015977,0.8635196764411691,0.9038880115003093,A,quadratic,N2,normalized_sgd,F2,floor,0.0,0.0,,1.0
100,-0.058889560619950175,0.8731933898048647,-38.57887195737903,1.0,-3.8578871957379026,-0.06191841186728825,-0.0558607093726121,1.0,1.0,1.0,0.8776374979724203,0.8577844310000942,0.8980487783032617,A,quadratic,N2,normalized_sgd,F4,floor,0.0,0.0,,1.0
100,-0.9217431434237905,0.11974485338421267,-117.57284056957111,1.0,-11.757284056957111,-0.9372989330199103,-0.9061873538276707,1.0,1.0,1.0,0.12092496658650721,0.11573048321441838,0.1255452578186744,A,quadratic,N3,clipped_sgd,F1,floor,0.47,0.0,,1.0
100,-1.2304849066362227,0.058818655547894214,-59.33191572528998,1.0,-5.933191572528997,-1.271635592240707,-1.1893342210317384,1.0,1.0,1.0,0.0602402536370478,0.052642678962176025,0.06602279092419662,A,quadratic,N3,clipped_sgd,F2,floor,0.47,0.0,,1.0
100,-0.2845167591547831,0.5193776306595497,-39.42994125421545,1.0,-3.942994125421545,-0.2988343807019082,-0.27019913760765796,1.0,1.0,1.0,0.542789401657677,0.5011571472601971,0.5582354562706326,A,quadratic,N3,clipped_sgd,F3,floor,0.47,0.04,,1.0
100,-0.9437124218428252,0.11383808415630801,-141.9000206948355,1.0,-14.190002069483548,-0.9569085452514104,-0.93051629843424,1.0,1.0,1.0,0.11371861590496221,0.10884494178593171,0.11839869927987356,A,quadratic,N3,normalized_sgd,F1,floor,0.91,0.0,,1.0
100,-1.4067677988206393,0.039195138298743264,-103.25069624752555,1.0,-10.325069624752555,-1.4338023139832754,-1.3797332836580032,1.0,1.0,1.0,0.03883615686793887,0.036294795333068744,0.04188574704508932,A,quadratic,N3,normalized_sgd,F2,floor,0.91,0.0,,1.0
100,-0.614799809337681,0.2427728913493119,-83.0529135888256,1.0,-8.30529135888256,-0.6294879900499379,-0.600111628625424,1.0,1.0,1.0,0.24325902378940786,0.23167588350467266,0.25438114790182714,A,quadratic,N3,normalized_sgd,F3,floor,0.91,0.01,,1.0
100,-0.14879808677483303,0.7099077432502359,-28.711984380102216,1.0,-2.8711984380102216,-0.1590811686483135,-0.13851500490135255,1.0,1.0,1.0,0.7061343126960903,0.6830102147374754,0.7322861184008163,A,quadratic,N3,normalized_sgd,F4,floor,0.91,0.77,,1.0
100,-0.01595864024070037,0.9639208176401124,-16.273390002650114,1.0,-1.6273390002650112,-0.017904479705216955,-0.014012800776183783,1.0,1.0,1.0,0.9716390522355678,0.9414420619579688,0.9940369390676392,A,quadratic,N4,clipped_sgd,F1,floor,0.0,0.0,,1.0
