ticker,filter,optimizer,seed,holdout_mse
QQQ,F1 MA,adamw,0,9.792413151594271e-05
QQQ,F1 MA,adamw,1,9.792414122083003e-05
QQQ,F2 Kalman,adam,0,0.0001147734118714911
QQQ,F2 Kalman,adam,1,0.00011480510826508098
QQQ,F2 Kalman,adamw,0,0.00011476078291136956
QQQ,F2 Kalman,adamw,1,0.00011479262237292111
QQQ,F4c Causal Median,adam,0,8.601610127186601e-05
QQQ,F4c Causal Median,adam,1,8.601610127186601e-05
QQQ,F4c Causal Median,adamw,0,8.601575460245769e-05
QQQ,F4c Causal Median,adamw,1,8.601576128116687e-05
QQQ,F0,adam,0,5.9732426816777095e-05
QQQ,F0,adam,1,5.97324268167771e-05
QQQ,F0,adamw,0,5.973242671386791e-05
QQQ,F0,adamw,1,5.9732426711785735e-05
QQQ,F1 MA,adam,0,0.00010685237647702246
QQQ,F1 MA,adam,1,0.00010685237647702246
QQQ,F1 MA,adamw,0,0.00010685114286350196
QQQ,F1 MA,adamw,1,0.00010685115712454276
QQQ,F2 Kalman,adam,0,0.00013625166411987877
QQQ,F2 Kalman,adam,1,0.0001364992992469977
QQQ,F2 Kalman,adamw,0,0.00013623028122941371
QQQ,F2 Kalman,adamw,1,0.0001364777902059696
QQQ,F4c Causal Median,adam,0,8.557490673540478e-05
QQQ,F4c Causal Median,adam,1,8.557490673540478e-05
QQQ,F4c Causal Median,adamw,0,8.557461593909021e-05
QQQ,F4c Causal Median,adamw,1,8.557462213182177e-05
SPY,F0,adam,0,6.817202849960163e-05
SPY,F0,adam,1,6.817202849960163e-05
SPY,F0,adamw,0,6.817202478830956e-05
SPY,F0,adamw,1,6.817202435410047e-05
SPY,F1 MA,adam,0,9.991387808640649e-05
SPY,F1 MA,adam,1,9.991387808640649e-05
SPY,F1 MA,adamw,0,9.991343317786747e-05
SPY,F1 MA,adamw,1,9.991343973011226e-05
SPY,F2 Kalman,adam,0,0.00011309065656842065
SPY,F2 Kalman,adam,1,0.00011317618651173715
SPY,F2 Kalman,adamw,0,0.00011308160580263918
SPY,F2 Kalman,adamw,1,0.00011316711885968698
SPY,F4c Causal Median,adam,0,9.949339993980495e-05
SPY,F4c Causal Median,adam,1,9.949339993980498e-05
SPY,F4c Causal Median,adamw,0,9.949303774869527e-05
SPY,F4c Causal Median,adamw,1,9.949304679515589e-05
SPY,F0,adam,0,0.00020093659740672712
SPY,F0,adam,1,0.00020093659740672712
SPY,F0,adamw,0,0.00020093659362596897
SPY,F0,adamw,1,0.00020093659304487983
SPY,F1 MA,adam,0,0.0002953845423830875
SPY,F1 MA,adam,1,0.0002953845423830874
SPY,F1 MA,adamw,0,0.00029538309966937077
SPY,F1 MA,adamw,1,0.0002953831216972306
SPY,F2 Kalman,adam,0,0.0003095970723555606
SPY,F2 Kalman,adam,1,0.00030961253645329917
SPY,F2 Kalman,adamw,0,0.00030958419402556196
SPY,F2 Kalman,adamw,1,0.00030959980771340227
SPY,F4c Causal Median,adam,0,0.0002863313735201126
SPY,F4c Causal Median,adam,1,0.00028633137352011265
SPY,F4c Causal Median,adamw,0,0.0002863304777862516
SPY,F4c Causal Median,adamw,1,0.0002863305008737282
SPY,F0,adam,0,3.231169546426289e-05
SPY,F0,adam,1,3.231169546426289e-05
SPY,F0,adamw,0,3.231169532971963e-05
SPY,F0,adamw,1,3.2311695321887825e-05
SPY,F1 MA,adam,0,5.4205720114461076e-05
SPY,F1 MA,adam,1,5.4205720114461076e-05
SPY,F1 MA,adamw,0,5.420525777455325e-05
SPY,F1 MA,adamw,1,5.420526328900286e-05
SPY,F2 Kalman,adam,0,5.6016317290916394e-05
SPY,F2 Kalman,adam,1,5.602668944670285e-05
SPY,F2 Kalman,adamw,0,5.601065890992788e-05
SPY,F2 Kalman,adamw,1,5.6021079715971066e-05
SPY,F4c Causal Median,adam,0,4.705711041217059e-05
SPY,F4c Causal Median,adam,1,4.705711041217059e-05
SPY,F4c Causal Median,adamw,0,4.7056905384551515e-05
SPY,F4c Causal Median,adamw,1,4.70569092291634e-05
SPY,F0,adam,0,3.246371674270884e-05
SPY,F0,adam,1,3.246371674270884e-05
SPY,F0,adamw,0,3.246371666908949e-05
SPY,F0,adamw,1,3.246371665450771e-05
SPY,F1 MA,adam,0,5.278034104824548e-05
SPY,F1 MA,adam,1,5.278034104824548e-05
SPY,F1 MA,adamw,0,5.277981690182139e-05
SPY,F1 MA,adamw,1,5.2779823119318985e-05
SPY,F2 Kalman,adam,0,7.688767675875328e-05
SPY,F2 Kalman,adam,1,7.703838706307569e-05
SPY,F2 Kalman,adamw,0,7.687369685589418e-05
SPY,F2 Kalman,adamw,1,7.70243358117939e-05
SPY,F4c Causal Median,adam,0,4.573901049427913e-05
SPY,F4c Causal Median,adam,1,4.573901049427913e-05
SPY,F4c Causal Median,adamw,0,4.573882348699304e-05
SPY,F4c Causal Median,adamw,1,4.573882734708429e-05
