ticker,filter,optimizer,seed,holdout_mse
BTC-USD,F3,sgd,0,0.0006068307972349708
BTC-USD,F3,sgd,1,0.0005961010782601106
BTC-USD,F4,adam,0,2.901193470656245e-06
BTC-USD,F4,adam,1,2.8785199822099717e-06
BTC-USD,F4,sgd,0,0.0006046155816189943
BTC-USD,F4,sgd,1,0.0005939248345313148
BTC-USD,F6,adam,0,3.0991383448634335e-06
BTC-USD,F6,adam,1,3.06460705190028e-06
BTC-USD,F6,sgd,0,0.0006070478093150914
BTC-USD,F6,sgd,1,0.0005963141945296246
BTC-USD,F7,adam,0,3.0416729883747637e-06
BTC-USD,F7,adam,1,3.0110438870905026e-06
BTC-USD,F7,sgd,0,0.0006057216240825952
BTC-USD,F7,sgd,1,0.0005950109997843977
BTC-USD,F5,adam,0,0.0011423469633147119
BTC-USD,F5,adam,1,0.001142651537826515
BTC-USD,F5,sgd,0,0.0007401468505750991
BTC-USD,F5,sgd,1,0.0007284223286037077
BTC-USD,F9,adam,0,0.0009786157111904368
BTC-USD,F9,adam,1,0.0009802120502938729
BTC-USD,F9,sgd,0,0.0005983838990737025
BTC-USD,F9,sgd,1,0.0005876619849964456
BTC-USD,F0,adam,0,1.5936250477787263e-06
BTC-USD,F0,adam,1,1.5865579748993472e-06
BTC-USD,F0,sgd,0,0.0002957288605870332
BTC-USD,F0,sgd,1,0.0002904725934791059
BTC-USD,F1,adam,0,1.8409570413175613e-06
BTC-USD,F1,adam,1,1.825005440215516e-06
BTC-USD,F1,sgd,0,0.0002957645902162457
BTC-USD,F1,sgd,1,0.0002905070566486184
BTC-USD,F2,adam,0,3.42065113221679e-06
BTC-USD,F2,adam,1,3.3996716032688413e-06
BTC-USD,F2,sgd,0,0.00030102147345134454
BTC-USD,F2,sgd,1,0.00029566854448183653
BTC-USD,F3,adam,0,1.7624189780290736e-06
BTC-USD,F3,adam,1,1.7471435551900211e-06
BTC-USD,F3,sgd,0,0.00029636255675402867
BTC-USD,F3,sgd,1,0.000291094607325031
BTC-USD,F4,adam,0,1.6160206383271304e-06
BTC-USD,F4,adam,1,1.6073128279324942e-06
BTC-USD,F4,sgd,0,0.0002956192648961756
BTC-USD,F4,sgd,1,0.000290364647125784
BTC-USD,F6,adam,0,1.797837127383902e-06
BTC-USD,F6,adam,1,1.781225016829337e-06
BTC-USD,F6,sgd,0,0.0002966121636102057
BTC-USD,F6,sgd,1,0.00029133968938317375
BTC-USD,F7,adam,0,1.7431513817647734e-06
BTC-USD,F7,adam,1,1.7289868335166237e-06
BTC-USD,F7,sgd,0,0.00029603217806158355
BTC-USD,F7,sgd,1,0.00029077006273350967
BTC-USD,F5,adam,0,0.0009009852383444086
BTC-USD,F5,adam,1,0.0009010398860759583
BTC-USD,F5,sgd,0,0.0003605782114011658
BTC-USD,F5,sgd,1,0.00035481641484679
BTC-USD,F9,adam,0,0.0004540464713645305
BTC-USD,F9,adam,1,0.00045507043652470464
BTC-USD,F9,sgd,0,0.0002916892269352629
BTC-USD,F9,sgd,1,0.0002864371860867913
ETH-USD,F0,adam,0,1.1804835418950939e-05
ETH-USD,F0,adam,1,1.177635302323423e-05
ETH-USD,F0,sgd,0,0.0011668611749895688
ETH-USD,F0,sgd,1,0.0011463094316268374
ETH-USD,F1,adam,0,1.3775235725122777e-05
ETH-USD,F1,adam,1,1.3669108973912209e-05
ETH-USD,F1,sgd,0,0.0011687637232634864
ETH-USD,F1,sgd,1,0.0011481636165376725
ETH-USD,F2,adam,0,2.31043201758372e-05
ETH-USD,F2,adam,1,2.295409865699455e-05
ETH-USD,F2,sgd,0,0.0012186762661451408
ETH-USD,F2,sgd,1,0.0011971694929777178
ETH-USD,F3,adam,0,1.2216865443346746e-05
ETH-USD,F3,adam,1,1.2158914077640781e-05
ETH-USD,F3,sgd,0,0.0011772466244116514
ETH-USD,F3,sgd,1,0.0011565012874777184
ETH-USD,F4,adam,0,1.193814878803252e-05
ETH-USD,F4,adam,1,1.1900222206649891e-05
ETH-USD,F4,sgd,0,0.001166036797568591
ETH-USD,F4,sgd,1,0.0011454970292402674
ETH-USD,F6,adam,0,1.248554035196869e-05
ETH-USD,F6,adam,1,1.2414035753627291e-05
ETH-USD,F6,sgd,0,0.0011836185370400836
ETH-USD,F6,sgd,1,0.0011627580370698117
ETH-USD,F7,adam,0,1.224822503092725e-05
ETH-USD,F7,adam,1,1.218814537080437e-05
ETH-USD,F7,sgd,0,0.001174079066213569
ETH-USD,F7,sgd,1,0.001153390589037247
ETH-USD,F5,adam,0,0.001447450574889863
ETH-USD,F5,adam,1,0.001449040178267917
ETH-USD,F5,sgd,0,0.0014675206155301513
ETH-USD,F5,sgd,1,0.001444636603351021
ETH-USD,F9,adam,0,0.00037922248646682144
ETH-USD,F9,adam,1,0.0003764976885439011
ETH-USD,F9,sgd,0,0.0011849676005771215
ETH-USD,F9,sgd,1,0.00116376879452392
ETH-USD,F0,adam,0,1.3354856848898618e-05
ETH-USD,F0,adam,1,1.330573758852144e-05
ETH-USD,F0,sgd,0,0.0011131280176318267
ETH-USD,F0,sgd,1,0.0010938401142391884
ETH-USD,F1,adam,0,1.386859084248352e-05
ETH-USD,F1,adam,1,1.3752758807158761e-05
ETH-USD,F1,sgd,0,0.0011145995191184624
ETH-USD,F1,sgd,1,0.001095277743008803
ETH-USD,F2,adam,0,3.5576081245763114e-05
ETH-USD,F2,adam,1,3.5378161540765606e-05
ETH-USD,F2,sgd,0,0.0012561973612991856
ETH-USD,F2,sgd,1,0.0012343324739375503
ETH-USD,F3,adam,0,1.3468284735882078e-05
ETH-USD,F3,adam,1,1.3384535963466212e-05
ETH-USD,F3,sgd,0,0.0011213931154289486
ETH-USD,F3,sgd,1,0.0011019524745099517
ETH-USD,F4,adam,0,1.3170198479775388e-05
ETH-USD,F4,adam,1,1.3111787599561792e-05
ETH-USD,F4,sgd,0,0.0011124658331153274
ETH-USD,F4,sgd,1,0.0010931877952632875
ETH-USD,F6,adam,0,1.3832790815162697e-05
ETH-USD,F6,adam,1,1.3727226572425593e-05
ETH-USD,F6,sgd,0,0.0011281999492073972
ETH-USD,F6,sgd,1,0.0011086355207290549
ETH-USD,F7,adam,0,1.3433768567782125e-05
ETH-USD,F7,adam,1,1.3347095996991646e-05
ETH-USD,F7,sgd,0,0.001119912295023318
ETH-USD,F7,sgd,1,0.0011004974680946234
ETH-USD,F5,adam,0,0.001371981114321381
ETH-USD,F5,adam,1,0.0013732219311765154
ETH-USD,F5,sgd,0,0.0013881838369978056
ETH-USD,F5,sgd,1,0.0013668018379112696
ETH-USD,F9,adam,0,0.00039981250141127604
ETH-USD,F9,adam,1,0.0003970174063249959
ETH-USD,F9,sgd,0,0.001124389623527791
ETH-USD,F9,sgd,1,0.0011046078531766037
ETH-USD,F0,adam,0,5.504592426648608e-06
ETH-USD,F0,adam,1,5.468151084256597e-06
ETH-USD,F0,sgd,0,0.0006236918148381228
ETH-USD,F0,sgd,1,0.0006128044317110335
ETH-USD,F1,adam,0,6.165045469635796e-06
ETH-USD,F1,adam,1,6.105467363201875e-06
ETH-USD,F1,sgd,0,0.0006233087452685542
ETH-USD,F1,sgd,1,0.000612425622900068
ETH-USD,F2,adam,0,1.0823215628028202e-05
ETH-USD,F2,adam,1,1.0727279601054853e-05
ETH-USD,F2,sgd,0,0.0006102133856865569
ETH-USD,F2,sgd,1,0.0005995579633266606
ETH-USD,F3,adam,0,5.745355652858155e-06
ETH-USD,F3,adam,1,5.6919327420783515e-06
ETH-USD,F3,sgd,0,0.0006264067811449864
ETH-USD,F3,sgd,1,0.0006154704956077678
ETH-USD,F4,adam,0,5.6118968833912964e-06
ETH-USD,F4,adam,1,5.568788959810832e-06
ETH-USD,F4,sgd,0,0.000622691107137811
ETH-USD,F4,sgd,1,0.0006118197619740931
ETH-USD,F6,adam,0,5.766509700982432e-06
ETH-USD,F6,adam,1,5.712026610896312e-06
ETH-USD,F6,sgd,0,0.0006266298396957293
ETH-USD,F6,sgd,1,0.0006156896056408758
ETH-USD,F7,adam,0,5.866263169619087e-06
ETH-USD,F7,adam,1,5.812190135618959e-06
ETH-USD,F7,sgd,0,0.0006245618140508671
ETH-USD,F7,sgd,1,0.000613656969865968
ETH-USD,F5,adam,0,0.000842494353947512
ETH-USD,F5,adam,1,0.000843062234343048
ETH-USD,F5,sgd,0,0.0007712634749647568
ETH-USD,F5,sgd,1,0.0007592590972813457
ETH-USD,F9,adam,0,0.0004470682336620997
ETH-USD,F9,adam,1,0.00044569519762215656
ETH-USD,F9,sgd,0,0.0006229929026304617
ETH-USD,F9,sgd,1,0.0006119632279658553
ETH-USD,F0,adam,0,6.0707978852655705e-06
ETH-USD,F0,adam,1,6.051947124842382e-06
ETH-USD,F0,sgd,0,0.0009279925818471707
ETH-USD,F0,sgd,1,0.000911587813701269
ETH-USD,F1,adam,0,6.925637870002547e-06
ETH-USD,F1,adam,1,6.877145847253623e-06
ETH-USD,F1,sgd,0,0.0009269823261344113
ETH-USD,F1,sgd,1,0.0009105882513080159
ETH-USD,F2,adam,0,1.3812172324613186e-05
ETH-USD,F2,adam,1,1.3724115948321524e-05
ETH-USD,F2,sgd,0,0.0009564469930416704
ETH-USD,F2,sgd,1,0.0009395132587101664
ETH-USD,F3,adam,0,6.410630526057432e-06
ETH-USD,F3,adam,1,6.36789855426146e-06
ETH-USD,F3,sgd,0,0.0009304021689166725
ETH-USD,F3,sgd,1,0.0009139511809787034
ETH-USD,F4,adam,0,6.124969302024917e-06
ETH-USD,F4,adam,1,6.1034263365125436e-06
ETH-USD,F4,sgd,0,0.0009274037527046459
ETH-USD,F4,sgd,1,0.0009110046702430222
ETH-USD,F6,adam,0,6.55045431875604e-06
ETH-USD,F6,adam,1,6.501693660504366e-06
ETH-USD,F6,sgd,0,0.00093136681521608
ETH-USD,F6,sgd,1,0.0009148973254032358
ETH-USD,F7,adam,0,6.449315801688032e-06
ETH-USD,F7,adam,1,6.411116063244789e-06
ETH-USD,F7,sgd,0,0.0009291254133792409
ETH-USD,F7,sgd,1,0.000912693576079258
ETH-USD,F5,adam,0,0.0017205176954018147
ETH-USD,F5,adam,1,0.0017210196979273995
ETH-USD,F5,sgd,0,0.0011377085764341579
ETH-USD,F5,sgd,1,0.0011196743438375524
ETH-USD,F9,adam,0,0.0014895537766851236
ETH-USD,F9,adam,1,0.0014918899754975607
ETH-USD,F9,sgd,0,0.0009220494475034853
ETH-USD,F9,sgd,1,0.0009055177207184928
EURUSD=X,F0,adam,0,4.583351592181803e-08
EURUSD=X,F0,adam,1,4.568132231107109e-08
EURUSD=X,F0,sgd,0,1.0548121394029604e-05
EURUSD=X,F0,sgd,1,1.036031212283454e-05
EURUSD=X,F1,adam,0,4.814246640151443e-08
EURUSD=X,F1,adam,1,4.78443492851959e-08
EURUSD=X,F1,sgd,0,1.0548072017898277e-05
EURUSD=X,F1,sgd,1,1.0360263230814359e-05
EURUSD=X,F2,adam,0,8.132944722311009e-08
EURUSD=X,F2,adam,1,8.094898127102167e-08
EURUSD=X,F2,sgd,0,1.0550485535043207e-05
